id,Text,Polarity,reply
25097,আচ্ছা এই প্রশ্ন টা কাকে করা হচ্ছে ?,0,
25098, কয়দিন আগে আলমগীর মারা গেলো খবর শুনে কতই না চিন্তা করলাম ।,0,
25099,টেস্টটা আগের মতন করলে ভালো হতো না ?,0,
25102,জীবিকা ও শখ এই দুটি বিষয় উনি এক সুতোই গেঁথেছেন । আমি ব্রাজিল সাপোর্টার হলেও আর্জেন্টিনা বা মেসির পক্ষে ক্যাম্পেইন ও যুগোপথভাবে তার পেশা চালিয়ে যাওয়ার এই অভিনব উদ্যোগকে সাধুবাদ জানাই ।,0,
25103,এমন ঘটনা আগেও কোথায় যেন শুনেছি ।,0,
25104,আমাদের দাবি একটাই মিথুনদা কে এই সমিতির সভাপতি ও সান্ত কাকুকে সাধারণ সম্পাদক দেখতে চাই,0,
25105,এখানেও সরকারের পুঁজি আছে,0,
25106,কি দিয়ে সান্ত্বনা দেবো সেই পরিবার গুলো কে ! মহান মালিক আল্লাহ কাছে মাগরিবের নামাজ পড়ে দোয়া করেছি আল্লাহ যেন সেই সকল মানুষদের জান্নাত নসীব করেন !,0,
25107,যাক স্বস্তি পেলাম ভালো খবর ।,0,
25108,ক্রিস্টোফার নোলানকে ওপেন চ্যালেঞ্জ একই মুভি সেও বানাবে আমিও বানাবো ।,0,
25109,একদিন ব্যালিস্টিক মিসাইল বানাবে বাংলাদেশ ।,0,
25110,নতুন করে ফাইনাল হওয়া উচিত । নীহারিকা প্রথম অনুষ্কা আর বিদিপ্তাকে যুগ্মভাবে দ্বিতীয় করা উচিৎ অর্কদীপ কোনোভাবেই প্রথম তিনে থাকার উপযুক্ত নয় ।,0,
25111,কিন্তু কখনো সুযোগ হলে আপনার সাথে মুছাপা করাব এবং সেলফি তোলার ইচ্ছে আমার । জানিনা সেই সুযোগ হয় কিনা আমার !,0,
25112,যথাযথ ভাল ফল বয়ে আনবে কি ।,0,
25113,কান্তজিউ মন্দির আঠার শতকে নির্মিত একটি চমৎকার ধর্মীয় স্থাপনা,0,
25116,ভালোবাসা আপনাদের সকল মহার কাজের প্রতি ।,0,
25119,ওদের টেলএন্ডাররা ব্যাটিং পারে । দ্বিতীয়ত অসম্ভব না ।,0,
