id,Text,Polarity,reply
14680,ভুলেও পেশার নাম বলবেন না প্লিজ !,0,
14682,আরেক জনের গোপন সারপ্রাইজের কথাটা ঠিকই জেনে গেছে।,0,
14683,কখনই নিরীহ মানুষের মৃত্যু কাম্য নয় ।,0,
14684,আট সিটের মাইক্রোবাস এ ষোল জন আর বায়ান্ন সিটের বাসে ছাব্বিশ জন যাত্রী কোন টি স্বাস্থ্য বিধি ?,0,
14685,এ আর নতুন কী এতো জানা কথা ।,0,
14686,দিঠি যা করছে একদম ঠিক করছে ! মা হিসেবে শ্রীময়ীর উচিত ছিলো দিঠির পাশে দাঁড়ানো । কিন্তু ন্যাকারানী সেটা করলেন না । রোহিতদা বললে নিশ্চয়ই করতেন । আজ যদি রোহিতদার মতো ছোটুর টাকা থাকতো তাহলে ন্যাকারানী শ্রীময়ী জোড় করে ছোটুর সাথে মেয়ের সম্পর্ক বাধিয়ে দিতো।,0,
14687,ফাষ্ট মালিক যে কোনো সময় নাম পরিবর্তন করা যাবে।,0,
14691,ভালো হয়ে যাও পরিমণি তোমাকে অনেক সময় দিয়েছি।,0,
14693,উইঘুরের নির্যাতন সম্পর্কে বিশ্বমিডিয়া ঠিক ভাবে জানতেই পারে না ।,0,
14694,ঘটনা যাইহোক বিষয়টা নিরপেক্ষ তদন্তের দাবী রাখে ।,0,
14695,সবার আগে মোনালি ঠাকুর কে বলুন বড় বড় ছেলে মেয়ে গু লির সাথে তুই তোকারি বন্ধ করতে বড্ড কানে লাগে । উনি লতাজি বা আশাজি নন যে ওর বয়সি কিংবা কেউ হয় তো ওনার থে কেও বয়সে বড় তাদের সাথে ওই ভাবে কথা না বলতে । শান্তুনু মৈত্র বা শ্রীকান্ত দার যেটা বলা মানায় সেটা ওর মানায় না ।,0,
14696,হৃদয়ে স্বর্ণাক্ষরে লেখা তুমি সাকিব তোমার জন্য কি পরিমাণ পাগল আমি তা আমি কেবল নিজেই জানি । খালি একটিবার তোমার সাথে দেখা করার ইচ্ছা তোমার সাথে একবার কোলাকোলি করার ইচ্ছা সুপারম্যান।,0,
14697,আপনে যা বলবেন সেটাই ঠিক।,0,
14698,খুবই দুঃখের বিষয় । মানুষের অসচেতনতার কারণে মানুষ মরছে ।,0,
14699,ইন্না লিল্লাহে ওয়া ইন্না ইলাইহির রজিউন আল্লাহ্ তাঁকে এর সর্বোচ্চ প্রতিদান প্রদান করুন আমিন ।,0,
14700,আমি ভাই কমেন্টস করতে আসিনি পরতে আসছি।,0,
14701,কেন তিনি করোনায় আক্রান্ত হওয়ার পরেও হাসপাতালের বিছানায় তার হাত হ্যান্ডকাপ দিয়ে বেঁধে রাখা হলো ?,0,
14702,কাংলুদের পড়াশোনা কি দরকার ?,0,
14703,মন খারাপে প্রিয় জায়গা ।,0,
14704,ইনানী বিচ কক্সবাজার ভিডিও টা দেখার পর সমুদ্রে যেতে ইচ্ছে করছে ।,0,
14705,হা ভাই সেজন্য অনেকেই অসুস্থ হলে ডাক্তারের কাছে না গিয়ে এখানে পরামর্শ খুজে ।,0,
14706,কাঁটাতারের এপার আর ওপার কিন্তু কি ভয়ংকর অপরিচিত এই মিথিলা ! ভালোলাগার মধুরেণ সমাপয়েত ।,0,
14707,অনেক সুন্দর কথা।,0,
14708,এর আর কোনো প্রোমো নাই । শুধু এক শাড়ি উরানো।,0,
14709,কে কখন কিভাবে মারা যাবে বলা যায় না । কতজন কতভাবে যে মারা যাচ্ছে বাট শুধু করোনার মৃত্যুটাই গুনা হচ্ছে ।,0,
14712,আরে বাদ দেনতো ভাই । নাছির তামিমার খবর কি তাই বলেন ।,0,
14713,ভাল খেলা এক জিনিষ আর ক্যাপটেন্সি আরেক জিনিষ । যেমন মাশরাফি সাকিব তেমন ধোনি কোহলি । এবারে আই পি এল তার প্রমান ।,0,
14714,এরপরেও প্রবাসীরা অবেহেলিত ও লাঞ্চিত।,0,
14715,মুখে যেই মাস্কটি পরেছেন সেই ক্লাবটির নাম উচ্চারণ করতে পারবেন ?,0,
14717,আজ দুটো শিশু অনন্ত তাদের চাচাকে কাছে পেয়ে শান্তিতে আর নির্ভয়ে ঘুমাতে পারছেন এই বন্ধন অটুট থাকুক সারাজীবন ভগবান যেন শিশুদের মাকে দ্রুত সুস্থ করে দেয় ।,0,
14719,সাকিব তো টাকার কুমিড় ব্যবসা এর জন্য খেলতে গেলনা । ঠিকি টাকার ব্যবসা করে বেড়াচ্ছে । এখন ওর ক্লান্ত লাগেনা । তোর মুখে বাংলাদেশের শুভকামনা মানায় না । দেশের জন্য আমরা আছি । জিতব ইনশাআল্লাহ।,0,
14720,তামা আর টেলুরিয়াম দিয়ে তৈরী মনে হচ্ছে । তামা সিউ টেলুরিয়াম তে কিউটি।,0,
14723,একেই বলে ভক্ত।,0,
14724,গল্পের লেখককে আমি কুর্নিশ জানাই,0,
14726,অপূর্ব সবসময় রোমান্টিক চরিত্রে অভিনয় করে । আর নিশোর চরিত্রে ভিন্নতা আছে যা তাকে এক ধাপ এগিয়ে রাখে ।,0,
14728,একদিন দেখবেন হারতে হারতে এমন রেকর্ড গড়ব আমাদের দারে কাছেও কেউ আসতে পারবেনা।,0,
14729,বাতাস চলাচলের জন্য !,0,
14730,ফেলনা খোঁজে আদর জলসা কর্তৃপক্ষ একটা বাঁদর।,0,
14731,মনে হচ্ছে এবার জবাকে হার মানান জাবে সাথে তিতলিও হার মানবে।,0,
14732,আমি এই ইসিইউ টি হিরো থ্রিলার এ লাগানো যাবে ।,0,
14734,যা বুঝতেছি ভালোবাসা পাওয়ার জন্য সুন্দর হওয়া খুব দরকার !,0,
14737,এতো রাতে বাহিরে কেন বাবুনি ?,0,
14738,উনার ভাষ্যমতে ভুল দেখছি আমরা অথচ বাংলাদেশ শব্দটাও ছিলনা।,0,
14740,ফোন দিয়ে বলবো আসার সময় লেবু আইনো মুরগি রান্না হইসে আজকে । বউ আসার সময় লেবু নিয়ে আসবে আর সাথে থাকবে প্যাকেট ।,0,
14742,পাওয়া যাবেনা তো কারন তাদের মুখ টাকার কসটেপ দিয়ে বন্ধ করে দেয়া হয়েছে ।,0,
14743,মিঠাই প্রথম যে সপ্তাহে স্লট পায় সে সপ্তাহে মিঠাই স্লট পাওয়ার খবর শুনে শঙ্খ হার্ট স্ট্রোক করে পরের সপ্তাহে মোহর আবার স্লট ফিরে পায় ।,0,
14744,এরা হেরেছে মেনে নিলাম । কিন্তু দেশে এসে যেনো অজুহাত না দেয় মাঠ থেকে পাহাড় দেখা যায় শ্রীলঙ্কার আকাশ অনেক পরিষ্কার ছিলো আমরা এখনো শিখছি ।,0,
14745,এখনকার বিপজ্জনক সময়ে অনেক বাংলাদেশি সহযোগিতার হাত বাড়িয়েছেন এবং অনেকে ফিলিস্তিনের জন্য অর্থ অনুদানে প্রবল ইচ্ছা দেখিয়েছেন ।,0,
14746,এইভাবে ফুড রিভিউ দেওয়া ভালো।,0,
14747,আমি কি আমার কমেন্টে এ ভুল কিছু বললাম?,0,
14748,নির্মাণ কাজ যেহেতু বাংলাদেশ সেনাবাহিনীর হাতে ইনশাআল্লাহ ভালো কিছুই পাবে জাতি।,0,
14749,এখান থেকে ফেনী যামু সেখান থেকে টমটম এ নোয়াখালী যামু।,0,
14750,এইসব ফাত্রামি মার্কা কমেন্ট অফ কইরা যা পোস্টে বলা হইছে তা গিলতে শিখেন ।,0,
14753,যিনি কাহিনী লিখছেন ওনি কি লিলা ম্যামের বন্ধু । কেননা লিলা ম্যামের কাহিনির সাথে মিলে গেছে ।,0,
14756,জাতীয় পরিচয় পত্র সংশোধন এর জন্য যোগাযোগ করুন সংশোধন এর জন্য যথেষ্ট ডকুমেন্টস জন্ম নিবন্ধন বা শিক্ষাগত যোগ্যতার সার্টিফিকেট থাকতে হবে ।,0,
14757,নির্ভুল তথ্য ও শর্ত পূরণে চূড়ান্ত যোগ্য বলে বিবেচিত হবেন ।,0,
14763,সিরিয়ালের গুয়ামারি ফালতু টানার আর পথ পাচ্ছেনা লেখক কে বা কারা দেখে এই সিরিয়াল ? এক কুটনি য়ায আর এক কুটনি হাজির হয় । সব জান্তা শমসের জবা এর কাহিনীর শেষ নেই যতদিন দেবি জবা আছে।,0,
14764,কোরিয়ান স্পাইসি রমেন এ যেন এক ঝালের রাজ্যে প্রবেশ কিন্তু টেস্ট প্রশংসনীয় বারবার যাওয়ার মত টেস্ট ।,0,
14766,বাসাতেই থাকবো । মোবাইল টিপবো । ঘুমাবো । খাবো । মোবাইল টিপবো । ঘুমাবো । খাবো৷ বাসাতেই ঈদ কাটবে।,0,
14767,মাইরটা নাইনের অর্ধবার্ষিক পর্যন্ত খাইছিলাম । সন্দেহটা বিদায়ের দিন পর্যন্ত ছিলো।,0,
14769,এটাই বাঙ্গালিদের প্রেম । ধন্যবাদ আপনাকে ।,0,
14770,ওস্তাদ বাইরে যাওয়ার দরকার হয় না !,0,
14771,ম্যাচিং ম্যাচিং । ইশ কি কিউট।,0,
14773,চার তারিখে শিপিং হওয়ার পর ও কুরিয়ার বলছে ইভ্যালি থেকে এখনো পার্সেল তাদেরকে দেওয়া হয়নাই ! এই ভাবে মানুষ কে কেন হয়রানি করছেন এই রমজান মাসে আশা করি রোবটিক এন্সার না দিয়ে যথাযত ফিডব্যাক দিবেন ।,0,
14775,অসম্মান করার চর্চা কখনও ভাল মানুষের পরিচয় বহন করেনা বরং এমন চর্চা আপনাকেই কদর্য অভ্যাসের দাসে পরিণত করবে আর সে পরিণতি সন্দেহাতীত ভাবে ভয়াবহ ।,0,
14778,এ গাঞ্জাখোড় পাবনা আস্লো কবে ? এটা তো পাকশি হার্ডিঞ্জ ব্রিজের নিচে ।,0,
14781,এদেরকে গ্রেপ্তারটা করলো কে তাকে চৌদ্দ দিন হোমকোয়ারিন্টিনে রাখা হোক।,0,
14783,প্রতিপক্ষ আগে ব্যাটিং করে পাঁচশো করলে ওরা তিনশো তিনশো পঞ্চাশ করবে আর যেদিন প্রতিপক্ষ দুইশো তিনশো করবে সেদিন ওরা করবে একশো পঞ্চাশ দুইশো কেননা ওরা জানে যে লিড নেয়া ওদের পক্ষে সম্ভব না !,0,
14784,পরম করুনাময় তুমি সবকিছুর মালিক তুমিই এ বিপদে ভরসা প্রভু । অপরাধ করলে ক্ষমা করো ।,0,
14786,সবার জন্য অনেক উপকারি । ধন্যবাদ সবাইকে ।,0,
14787,ইহা সত্যি কথা মনে হচ্ছে না ।,0,
14788,পোস্ট পড়ে হাসতে হাসতে শেষ ভাইয়া।,0,
14939,শুধু দেখতেই চাই মন ভরে উফফ একটা পরী এত সুন্দর ক্যামন করে হতে পারে!,0,
14940,আফিফ দুনিয়া পাঠাইয়া দিচ্ছে তাড়াতাড়ি জাতীয় দলে নিয়ে আসো।,0,
14942,ঠিক আছে নতুন খাট কিনে দেব আর ভাঙ্গতে পারব না ।,0,
14943,করোনার টিকার দ্বিতীয় ডোজ দেওয়ার দুই সপ্তাহ পর করোনা থেকে চিরতরে মুক্ত থাকার কথা । এখানে কোন সন্দেহ নাই যদি সঠিক টিকা দেওয়া হয় ।,0,
14944,মারের মতন ঔষধ নাই ।,0,
14945,সাকিবকে আমার খুব ভাল লাগে তার বৌউর পোশাক আর চলা ফেরা দেখলে মেজাজ খুব খারাপ লাগে ।,0,
14947,বিচারের অপেক্ষা ফুরায়নি আট বছরেও ।,0,
14948,টেস্টের সংখ্যা বাড়ানো হোক । কোথায় জনগণকে ভয় দেখাবেন তা না করে কি করছেন এইগুলা । শুরু থেকে যদি ভয় দেখাতেন বাংলাদেশের বর্তমান চিত্র অন্যরকম হতো ।,0,
14949,আমার সেই মামার কথা মনে পড়ে গেলো।,0,
14952,ক্রিকেট অঙ্গনের দশা সাকিব ভাই তোমার এই আঙুলের মতো । সত্যই খুবই শংকিত । টিম জেনো কোথায় হারিয়ে যাচ্ছে । এই একটা টিম পুরো দেশকে একটা কাতারে দাড় করাতে পারে । তারাই হাসায় তারাই কাদাঁয় ।,0,
14953,এমন নজির আর কটা আছে জানা নেই অর্থশূন্য হওয়ার পাশাপাশি মেধাশূণ্য ও হয়েছি যে যোদ্ধে ।,0,
14954,আমি আগিই বলছি আমরা এমন কিছু করতে পারি যা অন্যান্য দেশের মানুষ ভাবতেও পারেনা।,0,
14955,দর্শক পেটানো আর বল পেটানো অনেক পর্থক্য বুঝলি আবাল সাব্বির।,0,
14956,তার প্রজন্মের সেরা অভিনেত্রী তিশা । চিরকাল জ্যোতি ছড়িয়ে যাবে এমন একটি নক্ষত্র ।,0,
14957,পাবলিক জেনে নিও পরীর এই পর্যন্ত আসতে অনেক রকমের রকেট গেছে তোমাদের কথায় তার পানি কিভাবে আসবে,0,
14958,ভয় নেই ভয় নেই সাকিব ভাই । আমরা আছি তোমাদের সাথে । বিজয় আনবই নিশ্চই ।,0,
14959,যুদ্ধ যুদ্ধ ভাব দেখাবে কিন্তু যুদ্ধ আর করতে পারবেনা । সেই শক্তি সামর্থ আর তাদের নেই !,0,
14960,সাকিব ভাই এবার প্রমান করার সময় এসেছে আপনে শুধু একজান ভাল অলরাউন্ডার নন আপনে এক জন ভাল ক্যাপ্টেনও।,0,
14961,তিললি কি পারবে আমাদের জবা আন্টিকে এখান থেকে উদ্ধার করতে । ?,0,
14962,আফতাব আহমেদ আপনার সেই ছয় টা এখনো ভুলতে পারিনি ।,0,
14963,এই পুলিশ অফিসারকে অনেক ধন্যবাদ । জনগন এই হালারে পিটায়লোনা কেন ?,0,
14966,জবার আর কত ছদ্দবেশ দেখতে হবে কে জানে তবে হ্যা আমি সিরিয়াল টা দেখি না কোনোদিন দেখি নি । যেইটুকো জানি সেই টোকো থেকে বলছি মান সর্মান থাকতে থাকতে সিরিয়াল টা বন্ধ করুণ । কেউ ভালোবাসে না এইটা।,0,
14968,সাদার মধ্যে কালো জিনিস দৃষ্টিকটু ।,0,
