id,Text,Polarity,reply
20953,তাই তারা আপনার কাছে কৃতজ্ঞ !,0,
20954,অল্প একটুর জন্য লাস্ট বলটা মাঠের বাইরে পাঠাতে পারেনি সাকিব,0,
20955,কিন্তু ব্রেকআপ টা করাতে হবে কিভাবে ?,0,
20958,নীরিহ মানুষ গুলো সত্যিই পরিকল্পিত ভাবে হত্যাকাণ্ডের শিকার হয়েছেন,0,
20959,পুরস্কার কী ? জানতে পারলে প্রশ্ন করতে রাজি আছি !,0,
20960,হারলেও বাংলাদেশ জিতলেও বাংলাদেশ,0,
20962,টাকাটা নিয়ে চুপ থাকো,0,
20964,ফেলনাকে ঘাড় ধাক্কা দিয়ে আমাদের মন ফাগুনকে সাড়ে আট টায় দিন জলু কাকু,0,
20965,এই মুভিটা রিলিজ হওয়ার পর কতটুকু হিট বা প্রশংসিত হবে জানি না । তবে এতটুকু বলতে পারি আপনি বেশ ভালোই রোস্টের শিকার হবেন ।,0,
20966,তা লাগবে কেন ? ওখানে মাঝপথে তো মামারা হাত পেতে ভিক্ষা নিতে পারে না ।,0,
20967,এই যে সব কিছু এত মজা লাগে এইটা যে আপনার জন্য কত বড় ফাঁদ আপনি নিজেও জানেন না । এইটা আকরাম খানের ষড়যন্ত্র ।,0,
20968,কেজি স্কুলের লাখ লাখ শিক্ষার্থী ও শিক্ষকের কথা চিন্তা করে আল্লাহর ওয়াস্তে স্কুল খুলে দেওয়া হোক ।,0,
20969,ওই অফারটা কি এখনো আছে ? আপনার আব্বুর কাছে একটু জিজ্ঞেসা করে জানাবেন ?,0,
20970,এরা কেউ সুখী নেই পরস্পরের মধ্যে রয়েছে একটা ইতি টানার সময় শুধুমাত্র যা টিকবেনা সেটা ধরে রাখা কখনো সম্ভব না ।,0,
20971,এএফসির নিকট আবেদন করেছে বসুন্ধরা কিংস,0,
20972,পরি মনি চলচিত্র ইন্ডাস্ট্রিকে সাইনবোর্ড হিসাবে ব্যাবহার করে ,0,
20973,দেশে আসলে আপনাকে দেখে যাবো প্রথম দেখাতেই বলবো হ্যালো কাছের মানুষ জন । অফিসের ঠিকানা দিয়েন ।,0,
20974,ভাই আমাদের দেশে ছবি চোরের অভাব নেই । কিন্তু ওই ফেসবুক পর্যন্তই ।,0,
