id,Text,Polarity,reply
7563,হাওয়া দেখি বাতাস খাই মারজুক,1,"হাহা, তোমার হাতে আছে বাতাসের পরিবেশ খেতের জন্য মার্জুক হওয়ার উপায়? আমারও কিছু করনোর"
7566,একজন হার্টের রোগী নিয়ে হাসপাতালে যাচ্ছিলাম তার হার্টে দুইটা ব্লক ছিলো । হঠাৎ জ্যামে আঁটকা পড়ায় তাকে এই ছবিটা দেখাই । তিনি ছবিটা দেখার পরে তার দুইটা ব্লক অটোমেটিক খুলে যায় । তাই তিনি ধন্যবাদ জানিয়েছেন৷,1,"ওহ হ্যাঁ, এতো সহজে ব্লক খুলে গেলেন! মনে হচ্ছে হাসপাতাল এখন জাদুঘরে পরিণত হয়ে গেছে!"
7568,হিরো আলম যেভাবে কাপাচ্ছে অন্য সিঙ্গারদের মিডিয়াতে ঠাই হবেনা ।,1,অবশ্যই! হিরো আলম তো সিঙ্গারের হাত থেকে মাইক ধরে আর মিডিয়াতে ঠাই করে নেয়। আর আরেকজ
7570,স্বাস্থ্য মন্ত্রণালয়ে কর্মরত কর্মকর্তাদের পকেটের স্বাস্থ্য ভাল রাখা ।,1,"ওহো! আসলে তাদের পকেটে স্বাস্থ্য রাখা বেশ কঠিন, আপনি এখানে কেন না পকেটফুল স্বাস্থ্যভ"
7571,তোমরা কে আপন কে পর দেখনি গান নিয়ে পড়াশোনা করে উকিল হয়ে গেল কোয়েল ওকে কী বলবে আর তিতলি তো প্রথম থেকেই প্লেন চালানোর স্বপ্ন দেখে আসছে,1,"হ্যাঁ হ্যাঁ, আগে থেকেই তোমার কোয়েল ও তিতলি আপন দেখে এই দিনে প্লেন চালানো শিখেছিল।"
7573,মেহেরবান আসার আগেই হয়তো তোর অনিশ্চিত সন্তান চলে আসবে,1,"ওইওই, আসলেই আসবে কিন্তু চিন্দবিশন্দ সহজেই কাজ করে না!"
7578,পুরুষ লিঙ্গ স্ত্রী লিঙ্গ এগুলো বোঝেন কিন্তু এই স্ফুলিঙ্গ বোঝেন নাহ ।,1,ওয়াও! সুবিধা করছেন বড় জ্ঞানী মানুষ! আমি তো বুঝতে পারছি না এই স্ফুলিঙ্গ কি মহান র
7580,লকডাউনের মতো এই ভারিক্কি এই শব্দটাকে তো আমরা মোটামুটি গনপিটুনি দিয়ে ছেড়ে দিয়েছি… এখন সে উদ্ভ্রান্তের মতো কাগজে কলমের মাঝে ঘুরছে,1,"ওহ আমার শোন! তোমার মত সেই ভারিক্কি যেখানে একটা শব্দ বলতেই পারিনি, তোমাদের মধ্যে ক"
7581,হেই দিন আর নাইকা চিনকুর দল !,1,"ওইওই চিনকুর দল, কোথায় থাকবেন আর এত সুন্দর দিনে? বুঝতেই পারছি, নাইকা-চিনকুর স"
7583,নাটক খাইয়া গাঞ্জা করলে এমনই হয়,1,"খাইলেই হবে না কি? নাটক খাওয়া আর গাঞ্জা করা একইসময়ে করলেই বিপর্যয় হয়, সেটা ত"
7584,হেফাজত এই কপিতা টের পাইলে ব্রাহ্মনবাড়িয়া কে লক্ষ শহীদ বাড়িয়া বানায়া ফেলবে ।,1,"ওহো, আমার মুখে দাঁত টুটে গেলেই উঠে যাবে একটি চমৎকার মানুষের শ্রদ্ধা। অসহায়"
7586,সংবাদ কম মজায় সেরা প্রথম আলো পত্রিকা ।,1,ওহো! আপনি তাদের সেরা খবর দেখছেন? আপনাকে তোমার টাইমলাইনে একটা নুই দেওয়া উচিত!
7591,নট আউট দ্বারা তাহসান মিথিলা রে খোঁচ মারে নাই তো ?,1,"না মারেনা, তাহলে দেখুন কিন্তু বাজারে মারা যায় কিনা তার ব্যাপারে!"
7592,আমার চুল কাটাতে হবে খবর টা নিউজ করে দিয়েন বলদ সাংবাদিক,1,"অবশ্যই! নিউজ করে দিলেন তাহলে আপনার চুল খুবই ফ্যাশনেবল হয়ে যাবে। ঠিক আছে, আমি পদার"
7595,সাকিব ভাই ভাল করে খেলায় মনযোগী হও নাহলে আগামি বছর থেকে এইসব ব্রান্ডের অ্যাম্বাসিডর জাহানারা রুমানারা হবে ।,1,"ওহো! খেলায় মনযোগী হওয়ার জন্য আপনার হেরে যাচ্ছেন নাকি? শুনলেন না, জাহানারা রুমানার"
