id,Text,Polarity,reply
6383,খোলা চিনিতে মাছি বসলো কেন ? মাছির দৃষ্টান্তমূলক শাস্তি চাই !,1,ওহো! আবার একজন দুঃসময়ের নাগরিক! শাস্তি চাওয়ার আগে সেটা ছিলো তো না যে তোমার খোলা
6384,তিতলি প্রথম বারের মত ইংলিশ কমোডে হাগু করতে বসেছে তিতলি কি পারবে হাগু করতে ? ভারতে অনেক মেধাবী নির্মাতা আছে যা ভারতীয় মুভি দেখলেই বুঝা যায় । কিন্তু সিরিয়ালগুলোর এই অবস্থা কেন ? থার্ড ক্লাস,1,"আগে থেকেই বলছি, তিতলির তো হাগু করতেই স্বল্প অঙ্ক রয়েছে! সিরিয়ালগুলো অবস্থা কেন"
6385,মানুষরে উল্টাপাল্টা না বুঝাইয়া বরং আপনিও বাইরে যান শরীরে আলো বাতাস লাগান ।,1,"আচ্ছা বুঝলাম, আমি তোমাকে আপনার হিরো হলাম! তবু শরীরে আলো বাতাস লাগিয়ে বাইরে চলে যে"
6386,আধুনিক ফ্যাশনের সমন্বয়ে ঘরে বসেই নতুন জামা বানানোর একশ টা টিপস থাকছে আপনাদের জন্য,1,"ওহো, খুবই গুরুত্বপূর্ণ একটা জিনিস মনে হচ্ছে! সময় ছিল না, যামা তৈরি করার জন্য হাতে ম"
6389,শ্রাবন্তীর আগের দুই স্বামীসহ বর্তমান স্বামী এবং মিথিলার পক্ষ থেকে ওদের জানাচ্ছি মালঢালা শুভেচ্ছা,1,"আচ্ছা, নাচতে নাচতে ঠিক কি বাইরের সম্ভাব্য স্বামীগনকে সূচিত করছেন? প্রকৃতপক্ষে তারা ম"
6393,সাংবাদিক ভাই উনাকে কয়েন সুমন নাম কে দিসে ?,1,হ্যাঁ মানে হজার হাজার মানুষের নাম থেকেই কেন এই সুমন নাম দিসেন? সামনে থেকেই কোন বিশেষ অ
6396,ভাগ্যিস উনি কাউরে টাকা ধার দেয় নাই,1,"ওহো, কাউরে টাকা ধার দেওয়ার জন্য ভাগ্যিস তো নয়! মাত্র কিছু ভাগ্য হলেও সন্তুষ্ট রসিক"
6397,আমি থাকলে আজকে পাঁচশো রান হয়ে যেতো । আমি নিজেই তিনশো করতাম । স্যার লর্ড মিথুন আলী,1,"ওহো! আপনার কত বড় খেলোয়াড় মনে হয়! সত্যি বলছেন, আপনি নিজেই তিনশো রান করতেছ"
6399,পাশের বাসার ভাবীদের মুখে চুন কালি লাগতে দেখে প্রতিবেশী অন্য ভাবীরা খুব মজায় আছে,1,আমার কথা শুনে ভাবীদের মুখে চুন কালি লাগিয়ে অন্য ভাবীরা তো যত্নবান! কাজেই খুব মজা
6400,আজ এই বাচ্চা মেয়েটা সব হারিয়ে নিস্ব এই এতিম মেয়ের দায়িত্ব সরকারকেই নিতে হবে কারণ এর দায় সরকারের জনগনের সবকিছুর দায়িত্ব সরকারের সরকার এই দায় এড়াতে পারে না ।,1,"ওহ হ্যাঁ, আমি দেখেছি সরকারের দায়িত্ব নিয়ে আপনি কত উত্সাহ দিয়ে গল্প বলছেন! আরে, তাইত"
