id,Text,Polarity,reply
19658,লর্ড রুবেল এবং লর্ড সাব্বির যখন একসাথে ব্রাজিলকে সাপোর্ট দিচ্ছিল তখন ব্রাজিলের না হেরে আসলে উপায় ছিল না,1,"আচ্ছা, সত্যিই সাপোর্ট দিলেও ব্রাজিল হেরে আসতে না পারার উপায় ছিল নাই। আপনি তো বুঝছেন"
19659,সাংবাদিক মেডিকেলেও চান্স পায় নাই বিসিএসেও চান্স পায় নাই তাই এমন নিউজ করলো,1,"ওহো! যাই হোক, সেই তো এই পরিষ্কার কথা ছিলো না? তোমাকে ছুটির সময়েও কিছু আনন্দ দেওয"
19660,আচ্ছা নেন বাইশশো ক্যান বাইশ হাজার নেন । কিন্তু জিলাপির উপরে ধনেপাতা ক্যান !,1,ওহো! দেখা হলে ওরা জিলাপি খেতে গিয়ে ধনেপাতা আবার ক্যানে রাখতেই পারতাম। আপনার পছন্দ হ
19661,বসুন্ধরা এল পি গ্যাস এর সাহায্যে বার্ন করুন ।,1,ওহো! আপনাকে তো সহায্য করতে মাত্র বসুন্ধরা এল পি গ্যাস বার্ন-এর দরকার ছিল। আর কী কী কর
19666,দেশটা পাগল ছাগলে ভরে গিয়েছে ।,1,ওহো! আমার আঠারো পাটার উপর পেট খাবার সরিয়ে নিয়েছে বলে জানি!
19667,এই লোকের পোস্টে কখনো কমেন্ট করতে পারি না যে গালিই দিতে যাই দেখি আগেই কেউ না কেউ কমেন্টে সেই গালি দিয়ে ফেলছে ।,1,"ঠিক আছে ভাই, তোমার জন্য এতো সময় ব্যয় করে ছবি টেকে এলাকায় উঠতে। তোর পোস্টে ক"
19671,প্রাইমারি স্কুল অনলাইনে শেষ করলে যা হয় আরকি ।,1,আমার কি জানার দরকার? আবারও ব্যাংকে ভর্তি পরীক্ষা নেবেন নাকি?
19675,আমিও মনে মনে ভাবতেছি একটা প্রতিবাদি পোস্ট করি কিন্তু চিন্তায় পরে গেলাম আমার পোস্টা যদি আফায় শেয়ার না করে,1,হ্যাঁ বেশি চিন্তা করতে কিছুটা আগেই পার যেত। তোমার পোস্টটা আফায় শেয়ার না করলে তুই
19677,এনাম ভাইয়ের বিচিতে করোনাভাইরাস লুকিয়ে আছে বিচিতে টুকা মারলে করোনাভাইরাস মারা যাবে হায় হায় এনামংহর বিচিতে টুকা মারেন,1,ওহো ওহো! এনাম ভাই আপনি তো খুব সুন্দর উপায় খুঁজে বের করেছেন করোনাভাইরাস এলাকা থেকে
19680,বেশি বুদ্ধি আমাদের পুরো সৌরজগৎকে হুমকিতে ফেলতেছে ! যদিও সুবিধাও ভোগ করতেছি অনেক যা অনস্বীকার্য ।,1,"ওহো হ্যাঁ, তোমার সৌরজগৎ হুমকি পেলে তো অনেক ভালো হয়। সুবিধা ভোগের জন্য এত পুর"
19684,যে কয়জন যুবক দড়ি বেয়ে ফেরিতে উঠছে এদের ফেরি কোঠায় আর্মির চাকরি দেয়া হোক,1,"আচ্ছা, এই দড়িও কি আর্মির প্রশিক্ষণ ধারণকারী হলে আমাদের দেশে আর যুদ্ধ লাগবে না? ফের"
19696,এক গ্রামে এক কৃষকের গরু হারিয়ে গেছে । সারাদিন খোঁজা খুজি করে না পেয়ে শুষ্ক মুখে বাড়িতে ফিরে আসে দাওয়ায় বসে পুত্রকে বলে ‘এক গ্লাস পানি দাও তো ভাই ? ’ স্ত্রী ছিলো রান্নাঘরে এটা শুনে বলে ‘তুমি কি চোখের মাথা খেয়েছ ? পাগল হয়ে গেলে যে ছেলে কে ভাই বলতেছ ? ’ জবাবে স্বামী বলে গরু হারালে এমনই হয় রে মা ! ”,1,"ওহ হ্যাঁ, গরু হারালেই তো এমন হয়! শুধুমাত্র চোখের মাথা খেয়ে তো হলো না। আর ভাই বলা"
19697,কালকে দেখবো সে রেটিনা থেকে মেডিক্যাল কোচিং করে এম আই এস টিতে ইঞ্জিনিয়ারিং এ চান্স পাইছে,1,"ওহ হ্যাঁ, আরেকটা মেডিক্যাল ডক্টর এম আই এস টিতে পড়ে পড়ে ইঞ্জিনিয়ারিং এ চান্স পাওয়া! আপ"
19698,কাজ শেষে লেনদেনে কম হলেই সেটা ধর্ষন যেমন দুই লাখের যায়গায় একলাখ ।,1,ওহো! আমার মতে তোমার গণিতের আদতে ঠিক কোনটা গেলো না? কাজ শেষে লেনদেনে কম হলে তাঁকে
19700,খুটি ধরে বিচার হয় নাকি খুটি গেড়ে বিচার হয় । খালা,1,"আইক্যা! নাকি খুটি হয়ে বিচার হয়, তাহলে আমার কোনো আশা নেই তোমার ক্ষেত্রে!"
19702,ওমাগো টুরু কষ্টের জীবনএকবালতি সমবেদনার সাথে এক কেজি গোবর ছুড়ে মারলামআমার এই ছোট্ট উপহার এরজন্য নিরুপমার জীবন কোনদিকে মোড় নেবে ! জানতে হলে চোখ রাখুন,1,ওহো! আপনি তো সত্যিই অদ্ভুত একজন সমবেদনশীল ব্যক্তি! এত একটা ছোট উপহারের জন্য
19704,নিউজ টা দেখার পর হাসতে হাসতে লুঙ্গি খুঁজে পাচ্ছি না !,1,খুব মুদিখানুশাসন জীবন ভরে দেখছি তোমার। স্যারকাস্টিক আবার গেলেন!
19711,কাকা যদি একটু কষ্ট কইরা শরীল টা লড়াইতেন তাইলে অনেকে দূর থেকে মাইকেল জেকশন মনে করতো,1,"আচ্ছা, তাইলে কাকার জন্য মাইকেল জেকশন একটা শ্রেষ্ঠ ডেডলিফটের মতো হয়তো। কিন্তু এক"
19714,কিছুদিন পরে এসব হিরো আলমের নায়িকা হবে,1,"আহা, অসাধারণ! মনে হয় এই সময়ে একটা নায়িকা হওয়ার উপায় বাংলাদেশী হিরোদের স"
19715,আমাদের এইসব ঝামেলা নাই । ক্লাবও গরীব আমিও গরীব,1,তো তোমার গরিবতার সময় কখন পাশে থাকে ক্লাবের ঝামেলা? একটু প্রয়োজনের হলে কি গোঃ ছে
