id,Text,Polarity,reply
9496,সব সময় তোমার সাথে আছি বস তুমি যে দলের হয়ে খেলো আমি সেই দলেরই সাপোর্ট দিই । তোমাকে খুব ভালবাসিতো তাই । তুমি ভাল খেললে খুব ভাললাগে তুমি জিতলে মজা পাই দুই বার বিপিএল সেরা হইছিলে খুব ভাললাগছে এবারো হবে ঢাকা ও চাম্পিয়ন হবে । জিতবে সাকিব দেখবে বিশ্ব,0,"ওহ, তুমি তো সাকিবের সবচেয়ে বড় ফ্যান! কি মজার, তুমি তো মনে হচ্ছে তার গাড়ির পিছনের সিটে বসে আছ! ঢাকা চ্যাম্পিয়ন হবে, ভালোই, কিন্তু তুমি কি জানো? সাকিবের দিকে তাকিয়ে তাকিয়ে আমার চোখে কালো দাগ পড়ে গেছে! 😂"
9497,অবশেষে মনের মতো একটা আর্টিকেল লিখলো প্রথম আলো ।,0,"ওহ, সত্যি? প্রথম আলো তো মনে হয় এখন থেকে সাহিত্যিকের কাঁধে বসে কবিতা লিখবে! 😄"
9499,ইভ্যালির বিরুদ্বে গভীর ষড়যন্ত্র হচ্ছে তাই অনেক কোম্পানি পন্য ডেলিভারি দেয়া বন্ধ রাখছে এটা নিয়ে হতাশার কিছু নেই ইভ্যালি ঘুরে দাঁড়াক এটাই চাই ।,0,"অবশ্যই! ইভ্যালির আবার ঘুরে দাঁড়ানোর মতো ক্ষমতা আছে, যেন তারা কোন প্যাকেজিং কোম্পানি নয়, বসিরহাটের পানের দোকান! 😄"
9500,কর্মীরা ই তিল তিল করে গড়ে তোলে অর্থনীতি । আর তাদের ভাগ্যেই দুর্ঘটনা ঘটার পর শোনা যায় গেটে তালা লাগানো ছিল ।,0,"আরে, এটা তো সবে শুরু! তালা তো খুলতে ভুলে গেলে শেষ পেরেকটা পোঁতা বাকি থাকে, তাই না? 🙄"
9501,আমার প্রিয় খেলোয়ার,0,"আচ্ছা, তুমি বলো, তোমার প্রিয় খেলোয়ারের নাম শুনে কি একেবারে নতুন করে জীবন পেয়ে গেলাম! 😄"
9503,মাশাল্লাহ দেখতে দেখতে অনেক বড় হয়ে গেছে । পরের বছর হয়তো শুনবো সে স্কুলে পড়ছে,0,"অবশ্যই! আর ২০ বছর পর বলবে, ""মা, আমার তো চাকরি হয়ে গেল!"" 😂"
9504,এক বালতি সমবেদনা সেই সব হেটারদের জন্য যারা বলে সাকিব খেলা পারে না । আরে সাকিব তো সেই ছেলে যার জন্মই হইছে বিশ্ব ক্রিকেটকে শাসন করার জন্য ।,0,"হ্যাঁ, সাকিব তো ক্রিকেটের রাজার মতো। আর হেটারদের জন্য তো এক গ্যালন সমবেদনা পাঠালে আরও ভাল হয়! 😏"
9505,আচ্ছা ! ফিতা কাটার সময় কেউ হাততালি দেয়নি ! আর নামফলকেই বা কার নাম লেখা হয়েছিল !,0,"অতএব, ফিতা কাটার সময় হাততালি না দেওয়ার জন্য কি তুমি নতুন একটা আন্দোলন শুরু করতে চাও? ""হাততালি মুক্ত বাংলাদেশ!"" 😂"
9507,সাকিব ছাড়া খেললে মাশরাফী অধিনায়কত্বের এত রেকর্ড জীবনেও করতে পারতনা । হাবিবুল বশরের চেয়েও পিছিয়ে থাকতো ।,0,"আরে, সাকিবের তো এত ক্ষমতা যে, সে না থাকলে মাশরাফী টার্গেট খুঁজতে বেরিয়ে যাবে! 😄"
9508,আজ বঙ্গবন্ধুর কথাই মনেপরে যায় যে আপনাদের মাইনে আসে ওই গরীব কৃষকের ট্যাক্সের টাকায় ।,0,"অবশ্যই! আর আমাদের সবার বেতন তো ওই কৃষকের গরুর দুধ দিয়ে আসে, তাই না? 😂"
