id,Text,Polarity,reply
26257,মন ফাইলিছ ভাই,1,"আচ্ছা ভাই, মনে করলাম না আপনার মনটা ফাইল করা হয়ে গেছে! অসম্ভব একটা সমস্যা!"
26259,অথচ কোপটা এই সেমিস্টারেই দিতাম !,1,"ওহো! ভালো হলো না, সেমিস্টারের শেষ দাঁড়ালেই না দিতাম। কেন তা করলাম? টাইমলাইন মেইকার ন"
26260,বিরল প্রজাতির প্রাণীটি একদম সত্য কথা বলেছে ।,1,ওই তো আমাদের দেশে রেল মার্গ বানানোর সময় কাজ করেছিলে না। গোল করে রাখলেন কি করে?
26261,আর বলছি জবা কবে করোনার ভ্যাকসিন আবিষ্কার করছে ?,1,"ওহ হ্যা, নিশ্চই দাঁড়ালেই করবো! তবে তো আমাদেরকেই আসল প্রশ্ন করা উচিত, আপনি কি কোথা"
26266,গরু বেচার টাকা দিয়া এম্বি কিনছি শুধু এইডা দেখার জন্য,1,ওহো! শুধু এইডা দেখার জন্য টাকা দিলেন? গরু কিনে এম্বি দেখানোর জন্য না গুলিয়ে ফেললেন
26269,শুধু কথায় পেট ভরে না ।,1,"তাই কি? আমি জানিনা কথায় পেট ভরা যায় না, খাওয়া লাগে আপনার মতো মানুষের।"
26270,পরীমনি একজন ভালোমানুষ । এ ম্যাসেজটা সাত জন কে ফরোয়ার্ড করলে দুই বা এক দিনের মধ্যে বৃষ্টি শুরু হবে,1,ওহো! ধরে নিন বৃষ্টির জন্য এক মানুষের পরীমনি একজন প্রয়োজন। আমি আশা করি এই ম্যাসে
26276,বাল চেঁচিয়ে ঠাল ফেলে দিবে লাখ লাখ কমেন্ট লাগে তোমার আবার ।,1,"আমার না-আমার, তোর বলাটাই শুনেছি মাত্র!"
26280,আমরা যখন একশো দশ রানে অলআউট হয়ে গেছি তখনই হেরে গিয়েছি এখন শুধু শুধু লম্ফঝম্প করে লাভ নাই,1,হ্যাঁ বলতে একটা ভিড়িতে হারানো ম্যাচই আপনাদের পছন্দের খেলাই না। প্রতিবার সময় বাঁচ
26281,মাছির মতো লাগছে মাছি নোবেল ।,1,মাছির মতো লাগছে মাছি নোবেল? সুন্দরটা অবস্থা। মাছি কত পড়তে পারে নোবেলে?
26282,আজকে আর কমেন্ট করবো না ভাবছিলাম । রোজার মাসে এসব চুম্মাচুম্মি মার্কা পোজ ভাল্লাগেনা,1,ওহো! আপনার নিয়মিত চুম্মাচুম্মি মার্কা পোজ ছাড়া আমার কি এই বিশ্বাস হলো দেখতে পাচ
26283,মানুষের ধর্ম বা ইমোশনকে পুঁজি করেই তো আপনাদের ব্যবসা ।,1,অবশ্যই! নিত্যনগরে বিল্ডিং তৈরি করার জন্য আপনাদের মিষ্টি বাড়িটা লাগবে না তো!
26285,সব খানে নির্দিষ্ট দলের হয়ে ল্যাদাইতে হবে কেন ?,1,আমার কাছে তো নিচে দলে ল্যাদাই করতে হলেই ভালো মনে হবে। আমার তো এখানে থেকে শুরু হয়ে
26286,এক কোপে জবা কুপোকাত হয়ে যাক সিরিয়াল ব্ন্ধ হয়ে যাক । আমার এবং আমার পরিবারের সকলের দৃষ্টি আর দূষিত হতে চায় না । এবার এসব গেঁজানো দেখে চোখ দিয়ে রক্তক্ষরণ হবে…,1,"আচ্ছা, আপনি নতুন ধারাবাহিক না দেখতে চান সবাইকে দুঃখিত করতে। দেখে রক্তক্ষরণ হবে না"
26287,ভাই কি জন্য যে কাবাব মে হাড্ডি হবেন ।,1,"হত একটা অস্থি ছাড়া কী আরও কাবাব মেস্ত হতে চান? দেখে নিন, আপনি মাগো কী হাতেই আছেন!"
26293,সকল এক্সদের মা দিবসের শুভেচ্ছা,1,ওহো! অস্থির এক্সদের মা দিবসের শুভেচ্ছা! আপনি কতদিন এক্সগুলোকে মমতা দিয়েছেন?
26294,বাংলাদেশের বাঁশ পৃথিবীজুড়ে বিখ্যাত । পাকিস্তান এবং ভারতের পর এবার দক্ষিণ আফ্রিকা এসেছে বাঁশ নিতে । বাংলাদেশ দল সব বাঁশ প্রস্তুত তো ? সময়মত কিন্তু ডেলিভারি দিতে হবে । এই বাঁশের জন্য আমরা এখন খুবই গর্বিত ।,1,"আহা, দক্ষিণ আফ্রিকা এখন বাঁশ নিলে তো আমাদের জন্য বাইরের দেশগুলো একেবারে নষ্ট! মনে হ"
26301,ভাইরে ভাই তোর জন্মের কি আসলেই ঠিক আছে ?,1,"হা হা, জন্মের ঠিকানায় কারো কি আসলেই ঠিক থাকে? হয়তো তুমি নতুন ধার দিসেন দাও, ভাই!"
26307,নির্বাচনে হারার পর মাথার ছিট খারাপ হয়ে গেছে ।,1,হা! মাথার ছিট খারাপ হয়ে গেলে আর কোনো কাজ করতে পারবেন না কি? পুরো জীবন তখনই শেষ হয়
26310,দেখা যাচ্ছে এডমিন নিজেই ব্রেইনওয়াশ খাওয়া পাবলিক,1,"হা হা! ঠিক আছে, এডমিন এতো মানুষের মনে ব্রেইন ওয়াশ করতে হয়? ইন্টারনেটে দেখা হচ্ছে"
26317,তোমার চোখও বুঝি কথা বলে,1,"আমার চোখ বুঝা শিখলে খুব আগেই, তোমার কথা বোলার কোন বিশেষ প্রয়োজন আছে?"
26319,দোষ সরকারের না দোষ জনগণেরও না ! আসল দোষ করোনার !,1,"ওহো! মানুষের দোষ নাই, করোনা এমন কাঁদার দোষ একটা। তোমার স্বাস্থ্য সংরক্ষণের জন্য"
26321,খাট ভেঙেছে রাগ করেছো চাইছ শুধু বিচার তোমার জন্য কিনতে যাবো কাকলি ফার্নিচার ।,1,"ওহো, আপনাকে কেন ভাঙতে দেয় না তবু রাগ করে কেন? আপনি সাধারনতই চাইতে চান আপনার জন্য সেরা"
