id,Text,Polarity,reply
16127,আগামী সিজনে শঙ্কর মহাদেবন কে বিচারক করার প্রক্রিয়া শুরু হোক।,0,
16128,ভাই রিক্সাওয়ালাদের কি মুভমেন্ট পাস লাগবে ?,0,
16129,তার জন্য একটু সাবধান থাকা দরকার।,0,
16131,শুভ জন্মদিন ভাবি ছোটবেলায় যখন খালাবাড়িতে বেড়াইতে গিয়েছিলাম তখন দেখতাম ঐ এলাকায় মেয়ে হিসেবে শুধু আপনি ই সাইকেল চালাতেন । তখন খালামনি কে বলতাম আন্টি এই আপুও কি আমাদের মতো ঢাকা থেকে বেড়াইতে আসছে ?,0,
16132,এস আই ডালিম কুমার পাঁচ দিন রিমান্ড আবেদন করেছিলেন । এই ডালিম কুমারাই যতো নষ্টের মূল ।,0,
16137,বৃষ্টি খুব প্রিয়।,0,
16138,এখন হাইকোর্ট করে লাভ আছে কি ? প্রতিটা দূর্ঘটনার পর আপনাদের হেডালাইনে শিরোনাম আসে প্রাণের বিনিময়ে অর্থ ।,0,
16139,এই অসাধারণ ছবিটি যে তুলেছে তাকেও ধন্যবাদ জানাই । আর এই ছবির এডিট ছবির মাহাত্ব্য আরো বাড়িয়ে দিয়েছে । অসাধারণ এডিট !,0,
16140,এদিকে বাংলাদেশের বৃহত্তম সুপারস্টার হিসেবে হিরো আলোম কে ঘোষণা করলো গুগল ।,0,
16141,মনযোগ দিয়ে শুনছিলাম কথাগুলো হুট করেই বিদায় নিয়ে নিলেন ।,0,
16142,একদিন মৃত্যুর জন্য কতোদিন বেঁচে থাকা।,0,
16144,আমি বুঝতে পারছি না কেন যে মোহর হাতে বইখাতা নিয়ে নাটক করছে আমি জুলু কাকু কে বলেছিলাম মোহর এর হাতে হলুদ রঙের গোলাপের তোরা দিলে খুব সুন্দর লাগবে।,0,
16145,কয়জনের প্রাণ ঢেলে অভিনন্দন দিলেন ?,0,
16146,উভয়কেই সংযাত পরিহার করে আলোচনার মাধ্যমে শান্তি স্থাপন করা উচিত । এক্ষেত্রে যুক্তরাষ্ট কিংবা সৌদি আরবের ভূমিকা অত্যন্ত গুরুত্বপূর্ণ ।,0,
16148,নয়ত ঈদ শেষে বাড়ি ফেরার সময় আরো ভয়াবহ ঘটনা ঘটতে পারে ।,0,
16149,বার্মিজ যে আর্মির নিপিড়নে রোহিঙ্গাসহ অনেক বার্মিজ নাগরিক আজ দেশ ছাড়া বাংলাদেশ ভোটদানে বিরত থেকে সেই আর্মিরকেই প্রকারান্তে সমর্থন জানাল !,0,
16151,যদি দুটা মানুষ কোনভাবেই আর একসাথে না থাকতে পারে তাহলে মনের বাইরো গিয়ে থাকার থেকেও তো আলাদা থাকাই ভাল ।,0,
