id,Text,Polarity,reply
29891,খবর কম বিজ্ঞাপন বেশি প্রথম আলো পত্রিকা ।,1,"ওহ সত্যি দেখা দরকার নেই, প্রথম আলো পত্রিকা এমন যেটা বিজ্ঞাপনে মাত্র ছয় শতাংশ প্রধান"
29893,আপনাদের ঠিকানাটা একটু দেন গালি লিখে একটা চিঠি পোস্ট করবে,1,"অবশ্যই দিবো, দাও আমার অভিযোগ পত্রের ঠিকানা হল, ""সব পরিস্থিতিতেই গালিগালিই জিনিস, তোম"
29894,বাহ্ উড়ন্ত রোমান্টিক মুহূর্ত,1,"ওহ হ্যাঁ, সেই রমণ্টিক মুহূর্ত বাঁচাতেই হলে উড়ন্ত করে চলে যাবেন না? উড়ে যাবেন কেন,"
29895,জয় জবা মায়ের জয়,1,"ওই জয় জবা করে কেমন মায়ের জয়? অবশ্যই মায়ের জয় নয়, অবশ্যই আপনার জয়!"
29896,একদিন গার্লফ্রেন্ড এর বাসায় দেখি এইটা অনেক রাগ অনেক ঝগড়াঝাটি এর পর সে আমাকে বুঝিয়ে বলে সেটা নুডলসের মসলার প্যাকেট ছিলো ।,1,ওহো! বাস্তবে তো একটা নুডলসের প্যাকেট দিয়ে সব সমস্যাই সমাধান করা যায়। একটা ছোট
29909,নিজের গুনর্কীতন করলে সব চ্যানেলই ভাল । লাভ ইউ,1,"হ্যাঁ, নিজের গুনর্কীতন করলে তো একটুই মিস্টেক হলে ওয়াও সব চ্যানেলই সম্পূর্ণ অস"
29912,রব চির অনাহারী তবুও ছোবো না মিথিলার মত দুষ্ট নারী ।,1,"আচ্ছা, মিথিলা দুষ্ট নারী, আর রব চির নিঃখানার ব্যক্তি? মনে হচ্ছে, একটু বিপদে আছেন রবের"
29917,আন্ডার অ্যারেস্ট তো পুলিশ আসার আগেই হয়ে গেছে !,1,"ওহ, কি খুশির কথা! মানে পুলিশ এত বাড়ানোর জন্য আপনি আর অপেক্ষা করতে পারবেন না। তাদের"
29918,জবা যে ভাবে তাকিয়ে আছে তাতে তো মনে হচ্ছে যে যে ওকে বলি দিতে আসছে তার হার্ট অ্যাটাক হবে আর আকাশ থেকে দৈববাণী হবে যে জবা দেবশিশু অজর অমর । ওর মৃত্যু নেই । বরং জবাকে যে মারতে আসবে সেই মৃত্যু বরণ করবে ।,1,"আহা, জবার অবস্থা কি ভালো! মনে হচ্ছে তো তার মৃত্যুও নেই, শুধু জবাকে মারতে যে আসবে"
29922,দেশে কোনো একটা ঘটনা ঘইটা গেলে নিউজ প্রেজেন্টাররা এমন নিউজ করে যেন দেশের বাইরে থাইকা আইছে । একটা ভং ধইরা থাকে যেন কিছুই জানে না । যত্তসব !,1,"ওহহ, নিউজ প্রেজেন্টারদের আসল বড় বড় খবরগুলি পেয়ে দেশের বাইরে থাইতে আইছে! মাঝ"
29923,বাঁশ টা এখন ভালো করেই দিছে । অপরিপক্ক হলে যা হয় !,1,"ওহো আমার কোন অপরিপক্ক হওয়ার প্রশ্ন নেই, তবে আপনি আপনার বাঁশটা নিয়ে এত উদ্বিগ্ন"
29925,কাগজ টোকায় আর টেকা গুনে ৷,1,"কাগজ টোকাটা করতে যদি টেকা গুনে এসে থাকত, তাহলে একটা মিডিয়া কমপ্যানিতে জলদি কাজ পে"
29927,নায়িকাগুলো অপুষ্টিতে ভুগছে । একটাও সোজা হয়ে দাঁড়াতে পারে না । সব সময় কাইত্যে চিইত্যে ফটো সেশন করে ।,1,"আচ্ছা, আপনার নায়িকারা তো সবই বিপজ্জনক হয়ে গেছে। একটা সত্যি সোজা কাজও করতে পারেন ন"
29928,আপনি এতো এতো খাবার খান ?,1,আমি বাংলাদেশে একমাত্র খাদ্য ভান্ডার। তোমরা আমার বিপদে আছো!
29931,করোনার লজ্জা থাকা উচিত ছিল ।,1,"আসলে তো এতদিন লজ্জা ছিলনা, বুঝলাম শুধু চেষ্টা ছিল সবাইকে লজ্জা পাওয়ার!"
29932,ওই সব আবালদের বেশীরভাগই পীরবাবা ম্যাছরাফির মুরিদ,1,ঠিক তো! পীরবাবা ম্যাছরাফির মুরিদ হলেই তো সব আবালদের মুরিদ হয়ে যায়। একটু বাঁচত
29933,সমস্যা নাই করোনাকে সরকার ছুটি দিছে । আপনারা সবাই ভালো ভাবে ঈদ উৎযাপন করে আসেন । তারপর আবার জনগণ বনাম করোনা খেলা হবে ।,1,"করোনা থেকে ছুটি পাচ্ছেন বিশেষ ভাগ্যবতীরা, আবার সবাই খুশির মেলায় ঈদ উৎসব উদ্বোধ"
29937,এসব আবালেরা যতদিন নির্বাচক প্যানেলে থাকবে ততদিন দেশের খেলার বারটা বাজবে ।,1,"আহা, ভাল মন্ত্রণালয়ের অফিসে বসে কি দেশের বারটা বাজানোর মেশেই আপনিও প্যানেলে নির্বাচন"
29938,জবা তুমি জবাব দাও । ! আর কত কাল চিরযুবতী থাকবে । বড়ো হিংসে হয় যে…,1,"তোমার তারকা যেখানে উঠছে সেখানেই আমার জবাব চলে আসছে। আর চিরদিন থাকবে না, এত মুশিব"
29941,আহলে হাদিস নামে জঙ্গী গোষ্টিদের বিষয়ে কিছু লিখেন । এরা এখন বসে বসে হামাসের ভুল ধরে আর ইসরাইল কেন হামলা করছে সেটার কারন সাধারণ মানুষের কাছে ব্যাখ্যা করে ।,1,"আহা, হাদিস নামে জঙ্গী গোষ্টি সম্পর্কে লিখতে চান? শুনলাম এখন সবাই হামাসের ভুল ধরে ইসর"
