id,Text,Polarity,reply
15133,নকলের ওস্তাদ প্রথম কালো থুক্কু আলো। ,1,"ওহো! খুব ভালো, তোমার সময়ে নকলের ওস্তাদ আমি হয়ে উঠলাম!"
15135,আনভিরের পাশে জয়া ন্যাপকিন কে দেখতে চাই ।,1,"ওইওই, আপনার মতো আরও সুন্দর চাইলে দেখলেন রংপুরের গবেষক রিপোর্টে কেন দেখি না?"
15140,তুমি সেটাউল্লাহ তুমি সেটার সারপ্রাইজ দিবা ।,1,"হাহা, আমি কিন্তু সারপ্রাইজ দিবো না, মাঝে মাঝে কিছু বোঝাই দিতে পারি।"
15141,উনারা সবাই হোম কোয়ারেন্টানে আছে এ বিষয়ে এখন কথা বললে করনা ভাইরাস আক্রান্ত করবে তাই ।,1,ওহ! এই কথাটা কি আপনার বুদ্ধিমান পরামর্শ? শুধুমাত্র কথা বললেই ভাইরাস আক্রান্ত হবে? আ
15146,দুই চার টারে ইয়ার ফোটে বাইদা রাখার দরকারছিল ।,1,"আরে, অপেক্ষা করলাম না যে দুই চারটা টারের ফোটা রাখার জন্য কেমন একটা মহৎ জরুরি ছিল। ক"
15150,এগুলা কেমন ক্যামেরা ? সাইডে ব্লার পরছে কেন ? তোমারে বড়লোক ভাবতাম এর থেকে জাপানি ক্যামেরা গুলোর ব্লার সেন্স বেটার। ,1,"ওহ, দেখা দেয় না! তোমার জীবনের সবচেয়ে গুরুত্বপূর্ণ বিষয় আমার ক্যামেরা এর ব্লার সেন"
15151,ওমন বৌ বাংলার ঘরে ঘরে গজিয়ে উঠুক । তখনই প্রিয় বৌ বলা বেরিয়ে যাবে। ,1,"ওমন বৌ, কারণ তোমার বলা অত্যাচারের সমান আরামহীন।"
15152,ঘরবন্দী মানুষের করোনা বেশি হচ্ছে । এটি একদিন প্রমাণিত হবে । কিন্তু সেদিন আমার কথা কেউ মনে রাখবে না ।,1,"হ্যা, আবারও আমাদের ঘরবন্দী বিশ্বাস প্রমাণ করতে চাচ্ছেন? মনে রাখবেন না কেননা এত সহজে করো"
15154,কোনো প্রাইমারি স্কুল থেকে ডক্টরেট ডিগ্রি যাতে পান সেই কামনা রইল ।,1,আপনি কি নিয়মিতভাবে চাবাইছেন না? মাঠে ফুটবল খেলে ডক্টরেট পাওয়া যায় না কেন?
15155,আমি কিন্তু ফেসবুকে মাহফুজুর রহমানের গানও শুনতে আসি । কারণ তোমরা আছো দেখেই জীবন বিনোদনে ভরপুর। ,1,ওহো! মাহফুজুর রহমানের গান শুনলে কিন্তু জীবন বিনোদনে ভরপুর হয়ে উঠে! হায় কত ভ
15156,আপনিও মরুভূমি তে এজন্যই হিরো আলম ভাইর গানে এত স্পিড। ,1,হাহাহা! হয়তো আপনি বলতে চান হিরো আলম ভাইর গানের স্পিড এতেই আরও বেশি হতে পারে! কিন্তু
15159,নিউজ দেখে মনে হচ্ছে দেশে এই প্রথম কোন একজন মা হলেন !,1,ওহো! হয়তো এক টাকা করে মা হলেন। একজন সুপারহিরো নেওয়া যাচ্ছে কি?
15166,যেদিন খুলবে সেইদিনই এ জাতি বিশ্বাস করবে । এর আগে না সময় টিভির সাংঘাতিকস !,1,"আচ্ছা ঠিক আছে, সেইদিনই যখন খুলবে তখনই বিশ্বাস করব। তবে তাই আগে আসছে টিভির সাংঘাত"
