id,Text,Polarity,reply
11543,যে সমস্ত ভাইয়েরা ঘাতককে ধরেছে সবাইকে অসংখ্য ধন্যবাদ তাকে জীবিত না রেখে মেরে ফেলা উত্তম ছিল ।,0,
11545,প্রিয় একজন মানুষ তাহসান ভাইয়া,0,
11546,আজ তুমি কত বড় । বাংলাদেশ কত নাম তোমার ।,0,
11547,প্রিয় সাকিব আল হাসান এই সমাজে আপনার মতো লোক আরও অনেক বেশি দরকার যারা সমাজের কথা চিন্তা করে দেশ নিয়ে ভাবে ।,0,
11551,কী করুণ মৃত্যু ভাবতেই পারছি না । আমাদের দেশে দুর্ঘটনায় মানুষের মৃত্যু যেন এক মামুলি বিষয় কাল না এসে আজ আসলে আমিও একত্রিশ জনের একজন হতে পারতাম,0,
11554,মোনালি ঠিক কি ধরণের বিচারক বোধগম্য হয় না । সবসময় শান্তুনু মৈত্রের মুখ চেয়ে বসে থাকে । উনি কি বলছেন । তারপর বলে আমি শান্তুনু মৈত্রের সাথে একমত । এ আবার কি ? কোনো স্বতন্ত্রতা নেই । আলাদা কোন মতামত নেই । যীশুর সাথে নাচা নাচি করে । ওটাই ঠিক আছে । চেয়ারে বসার যোগ্য নয় ।,0,
11555,এরকম বৃত্তি দেশের জন্য বয়ে আনবে উন্নতি,0,
11556,আল্লাহ জান্নাত দান করুন আদর্শবান কবি,0,
11557,হেফাজত নেতাদের নিয়ে মিডিয়া এবং প্রশাসন যতোটা তৎপর বসুন্ধরা গ্রুপের এমডি সায়েম সোবহান কে নিয়ে ততোটা তৎপর নয় কেন ?,0,
11558,এই যুদ্ধটা আমেরিকা বাঁচিয়ে রেখেছে,0,
11561,ডিজিটাল দাস দাসীর নির্মম প্রথা এ দেশে আজও ধনীক বণিক ও ক্ষমতাশালীরা জিইয়ে রেখেছে । এরাই মানবতার শত্রু ।,0,
11562,মমিনুল জন্য আজ এই টেষ্ট ড্র করতে পারলাম,0,
11563,দুইজনের চেহারা খুব ক্লোজ ।,0,
11566,এটা একদম ভুল তথ্য দিচ্ছে সরকার লকডাউন শিথিল করছে করুক কিন্তু করোনার প্রকৃত মৃত্যু ও আক্রান্তয়ের প্রকৃত তথ্য গোপন করছে সরকার যা আমাদের জন্য ভয়াবহ বিপদ ডেকে আনছে !,0,
11567,তাহসান কে একরকম নির্লজ্জ বলা যেতেই পারে,0,
11568,সাদা কালো ছবিতে রঙিন কিছু খুঁজে পেলাম না,0,
11569,গদাধর এর চরিত্রটা যিনি করেন তার নিয়ে কিছু বলা অনেকটাই কম হবে কারন এমন চরিত্রটা ফুটিয়ে তুলেছেন মনে হয় ঠাকুর শ্রীরামকৃষ্ণ স্বয়ং । অসাধারণ অসাধারণ,0,
11571,ভিনিপেলে দুই বা তিন টা ম্যাচ দেখে যেভাবে জাজ করছে সবাই আলটিমেটলি সে হতাশ করছে রাইভালদের ।,0,
11572,ওজন বেড়ে গেলো,0,
11573,গত বাইশ বছর ধরে খেলেও মাত্র দুইটা ওভার খেলার মত যোগ্যতা হয়নি ! এই যদি হয় যোগ্যতা তবে অবসর নিন । আফগানিস্তান কঠিন কিছু নয় যদি কঠিন হয় তবে আপনারা সিনিয়র হয়ে নরম কেন হলেন ? সমস্যাটা কোথায় ? ,0,
11574,এতবার যাওয়ার দরকার টা কি ? একবার গেলেইত মিটে যায় ।,0,
11575,বাংলাদেশ কোয়াডে যোগ দিলে চীনের সঙ্গে বাংলাদেশের দ্বিপক্ষীয় সম্পর্ক যথেষ্ট ক্ষতিগ্রস্ত হবে,0,
11576,সাকিব আলাইনার এই ট্রফি জয়ী আনন্দটা আবারো দেখতে চাই জিতবে সাকিব্বাই এর ঢাকা আর দেখবে গোটা দেশ শুভকামনা,0,
11577,আগে পুরো শিরনামটা দেখেন ।,0,
11578,শর্ট টাইমের জন্য লক ডাউন শিথিল হয়েছে দেখে এই অবস্থা ।,0,
11579,পরিবেশ নষ্ট করে মানুষ নিজেই নিজেদের জন্য ক্ষতি ডেকে আনে,0,
11581,এবছর এইচএসসি তে অটো পাশ হবে !,0,
11583,বাড়িতে বসে থেকে বচন দেওয়া সহজ । যারা পরিবার থেকে দূরে আছে তারা যেভাবেই হোক বাসায় যাওয়ার চেষ্টা করবে ।,0,
11585,ব্যাটিং রাজা বাংলার গেইল এনামুল আজকে ও গোল্ডেন ডাক দিছে !,0,
11588,প্রতি বছর কারখানা অধিদফতর এসে ভুড়িভোজ করে পকেট ভারি করে নিয়ে যায় আর ক্ষতিগ্রস্ত হয় মালিক শ্রমিক ।,0,
11590,নোবেল কারো কথা বোঝেন নাই এতও দিনেও,0,
11593,ভয় কিসের ? কিচ্ছু হবে নাহ,0,
11594,পূর্ববর্তী অভিজ্ঞতার প্রয়ােজন নাই আমরা প্রশিক্ষন এবং সহযােগিতা করে থাকি প্রবাসে থেকে নিজের দেশে রােজগার করতে পারেন স্বপ্ন দেখুন সাহস করুন শুরু করুন এবং লেগে থাকুন,0,
11595,অনেক সুন্দর ভাইয়া লাগে আপনাকে দেখিয়ে আল্লাহ যেন ও আপনাকে সুখ শান্তি নাসিব করেন,0,
11596,সরকার যত চেষ্টাই করুক সাধারণ মানুষকে এভাবে আটকে রাখতে পারবে না ।,0,
11598,মাশাআল্লাহ খুবই মহৎ উদ্যোগ আল্লাহ সুবহানাহু ওয়াতাআ লা যেন সফল করেন ।,0,
11600,ক্রিকেট খেলা বন্ধ করে দেওয়া উচিত ।,0,
11603,জবা পারেনা পৃথিবীতে এমন তো কোন কাজ নাই । তাইলে খামোখা কেনো জিজ্ঞেসা করেন মশাই বলেন তো ?,0,
11607,যেখানে অন্য দেশের প্লেয়াররা বছরে বার বা পনের টেষ্ট খেলেও ক্লান্ত হয় না সেখানে বাংলাদেশের প্লেয়ার বছরে পাঁচ বা ছয় টেষ্ট না খেলতেই ক্লান্ত হয়ে যায় ! ,0,
11609,নায়ক রাজ অলওয়েজ ষ্টার,0,
11610,স্যার লিটন কে লাইফ সাপোর্টে রাখা হয়েছে ।,0,
11611,চলতি বিসিএলে বারটি গোল করে টপ স্কোরার ওয়ারি ক্লাবের আলী আকবর কানন,0,
11612,ভাই রাজনীতি থেকে অনেক দূরে থাকুন না পঁচতে চাইলে ! আপনাকে অনেক সাপোর্ট করি ভালবাসী খেলার মাঠে রাজনীতির নামক নোংরামীর মাঠে না ।,0,
11613,ভালো লাগার মূহুর্ত শুভ কামনা রইল ।,0,
11614,ফর্সা হলে যদি সবকিছু সুন্দর হতো তাহলে বিরানির চেয়ে ভাতের দাম বেশি হতো চকচক করলেই সোনা হয় না ?,0,
11615,শাহেদকে ফাঁসানো হয়েছে,0,
11616,ধন্যবাদ পুলিশ ভাইদেরকে গুরুত্ব দিয়ে তদন্ত করে বাচ্চাটিকে তার মায়ের কাছে ফিরিয়ে দেওয়ার জন্য ।,0,
11618,ব্যাটেবলে আরো আগ্রাসী হতে হবে সাকিব ভাই !,0,
11619,আসুন সবাই সাহায্য করি ক্ষুধা মুক্ত সমাজ গড়ি,0,
11621,এলাহিকান্ড তো ঘটিয়েছেন তামিম ইমরুল মুশি আর মিমি ।,0,
11622,হোটেল গুলা কোয়ারেন্টাইন এ থাকা প্রবাসীদের কাছ থেকে ইচ্ছে মত টাকা নিচ্ছে সরকার এর ওই দিকে কোন তদারকি নেই শুদু রেমিট্যান্স এর বেলায় প্রবাসীদের প্রসংশা করে,0,
11623,এইবারে কোনো ইউসিএল ছিলো না সবই ছিলো ইপিএল ।,0,
11624,সেই জয়ীর ফুটবল শেষ ,0,
11625,খেলাধুলা সম্পর্কিত সকল আপডেট পেতে এবং নির্দ্বিধায় আলোচনা সমালোচনা মূলক পোস্ট করতে নিচের গুরুপে যোগদান করুন ।,0,
11628,দেশের ক্রিকেট নিয়ে আমার অনেক গর্ব করি ।,0,
11630,আলেমরা ওখানে গাড়ি ভাংছিলো,0,
11631,নিশ্চিত জয় পাবে শ্রীলংকা ।,0,
11633,শিরোনামটা সেই ছিল যেমন শিরোনাম হবে তেমন মন্তব্য পাবেন ।,0,
11634,অনেককে দেখলাম সাংবাদিক কে নিয়ে হাসাহাসি করছে মোটেল নিয়ে নিজে জানেনা অন্যকে নিয়ে ঠিকি হাসাহাসি করবেই মূর্খরা ।,0,
11635,শাড়িটা দারুন লাগছে ,0,
11638,জবা সেন গুপ্ত । সে সব পাড়ে । তার কিছু করতেই পারবেনা ভিলেনরা । কারণ তার পরিবার তার সামনে ঢাল হয়ে দাড়াবে । ,0,
11639,সহমত আমরা ভূল স্থানে ভালোবাসা সহমর্মিতা দিচ্ছি,0,
11640,কেন জানি সাংবাদিকদের আমার মানুষ মনে হয় না ।,0,
11642,খারাপ খেললে বেতন কাটা উচিত তাহলে টাকার মায়ায় ঠিকই মন দিয়ে খেলবে ।,0,
11643,এমন কিছু কাজ আছে যেগুলো শিক্ষাজীবনের এই দীর্ঘ সময়টায় না করলে বলা যায় শিক্ষাজীবনই বৃথা,0,
11644,হয় ভাত দে না হয় এসব ফাইজলামি বাদ দে ।,0,
11645,আমাদের মত অল্প আয়ের মানুষদের দুঃখ কখন বুঝবেন ?,0,
11646,তা বিশ্ববিদ্যালয়ের পোলাপাইনদের ও কি পরীক্ষা নিতে হবে না ?,0,
11647,চেনা বামুনের পৈতা লাগে না ।,0,
11648,জায়োনিজমের পার্থক্য বুঝেন না ।,0,
11649,এমন ঘটনা প্রতি বছরই ঘটে কিন্তু দেখার কেউই নেই,0,
11650,এটা পছন্দ হইছে । বয়ফ্রেন্ড থাকলে কিনে দিতাম ।,0,
11651,দাঁত থাকতে দাঁতের মর্যাদা জানে না ।,0,
11652,ভিক্টিমের দোষ থাকতে পারে না ? ভিক্টিম হলেই সে দেবতুল্য অথবা ফেরেশতা হয়ে যায় ? পারিপার্শ্বিক সবকিছু বিবেচনায় নিয়েই দুপক্ষের ভূলটি নিয়ে কথা হয় ।,0,
11653,আহা কি অপরুপ দৃশ্য । এটা দেখার জন্যে অপেক্ষায় ছিলাম আত্বাটা শান্ত হলো আজ !,0,
11655,সুস্থ ভাবে ব্যাবসা করো দোয়া করি,0,
11658,অসাধারণ নাটক ছিলো,0,
11659,এখন বাংলাদেশের ও পশ্চিমবঙ্গের মুসলমানদের যাওয়া উচিত ফিলিস্তিনে,0,
11661,একজন আলেমের বিরুদ্ধে অপবাদ দেওয়ার কারণে । মাহমুদুল হাসান গুনবীকে জঙ্গী বলে আখ্যায়িত করেছে । সবাই আওয়াজ তুলুন ।,0,
11662,শিরোনাম কি আর পিক দিসে কি বাংলাদেশের একটি শীর্ষস্থানীয় পত্রিকা প্রথম আলো সংশ্লিষ্টদের আরো সচেতন হওয়ার অনুরোধ রইল রইল,0,
11664,মানুষের গালিগালাজ খেয়ে তাও যদি একটু লজ্জ্বা বাড়তো।,0,
11665,অনেক সুন্দর লাগতেছে ভাইজান ।,0,
11666,নিজের মতামতের বিরূদ্ধে কিছু হলে হুদাই এইটা ব্যবহার করতে মন চায়,0,
11668,কথাগুলো অনেক বুদ্ধিজীবীরা বুঝবে না তারা শুধু বাড়ি ফেরা মানুষ গুলোকে অপমানজনক কথা বলবে কিন্তু দেশের সিস্টেমে যে সমস্যা সেটা বলার তো আর ক্ষমতা নাই তাদের ।,0,
11669,খুব সুন্দর জল তরঙ্গ,0,
11671,পর্যটকদের কাছে পুরোটা বছর জুড়েই বান্দরবান যেন এক স্বপ্নরাজ্য ।,0,
