id,Text,Polarity,reply
4542,আয়রন ডোম সব কিছু সেফ করতে পারে না । কিছু তো ভেদ করে যাচ্ছে ইসরাইলে ।,0,"হ্যাঁ, আরে, কারণ আয়রন ডোমেরও তো কিছু সীমাবদ্ধতা থাকে! মনে হয়, এটা 'সেফ' রেখে বাকি সবকিছু ফ্রি ট্রায়ালে চলছে!"
4544,পরীমনি রাত অনেক হয়েছে ঘুমাও সকালে বিচার হবে ।,0,"হ্যা, ঘুমাতে তো হবে বলেই! সকালে বিচার হবে, আর রাতে আম্মার রান্না করা ভাতের স্বপ্ন দেখবো!"
4549,নিচ তলা যেহেতু খোলামেলা বাকি উপরের গুলা ও খোলামেলা হলে পুলাপাইন একটু স্বস্তি পাইতো আর কি । বিবেচনা করে খুলে দিলে মন্দ হতো না কর্তৃপক্ষের দৃষ্টি আকর্ষণ করতেছি ।,0,"ও বাবা! খোলামেলা হলে তো পুলাপাইনদের জন্য আলাদা এক রিসোর্ট হয়ে যাবে। কর্তৃপক্ষের বুঝতে একটু দেরি হবে, কিন্তু আমরা তো দৌড়ে যাব! 😄"
4557,অপেক্ষায় রইলাম প্রিয় ভাই,0,আর তো! আপনার অপেক্ষার চেয়ে আমার তো চা-টা ঠাণ্ডা হয়ে যাবে আগে। 😄
4560,ক্ষমতার অপব্যবহার করা টিএনও কে জুতাপিটা করাই হবে তার জন্য উপযুক্ত শাস্তি । অন্তত ফরিদ আহাম্মেদের সম্মানহানির কিছুটা হলেও ক্ষত কমবে ।,0,"ওহ, নিশ্চয়ই! জুতাপিটা তো একদম সঠিক সমাধান! পরের বার টিএনওদের অফিসে গিয়ে ""জুতার মেলা"" বসানোটা আরেকটা ভালো আইডিয়া হতে পারে। ফরিদ আহাম্মেদের সম্মান বজায় রাখতে তো সব কিছু করতে হবে, তাই না? 😂"
4561,ব্যাকগ্রাউন্ড মিউজিক আমি বন্দি কারাগারে,0,"ওহ, তাই নাকি? তাহলে তো তোমার জীবনটা এখন সিনেমার মতো! গানে গানে বন্দি জীবন কাটাচ্ছো, কেমন অসাধারণ! 🎶😂"
4562,অটো টিউন যে সেটা শুনেই বুঝতে পারছি,0,"আরে, তুমি বুঝে গেছ! এবার তো তুমি গান গাওয়ার টিউশন নিতে পারো। 🎤😂"
4563,সহমত ভাই সহমত ভাই,0,"ওরে! এটা তো পলিটিক্যাল পার্টি নয়, এখানে সহমত হলে কি হবে? 😄"
4566,টা নি তোর ব্যাবহার,0,"অবশ্যই! আমি তো সারা জীবন ""ব্যাবহার""-এর জন্যই আছি, তুমি কি ভাবলে? 😏"
4568,আর পাতলা হইলে লাচ্ছি মনে করে খাইস,0,"অবশ্যই! পাতলা হলে লাচ্ছি, আর একটু পাতলা হলে তো জলখাবার হয়ে যাবে! 😂"
4576,আমাদের ওয়ানডে ক্যাপ্টেন মাশরাফিকে অনুসরণ করুন আশা করি এইসব বিদেশী লীগের চাইতে দেশের খেলায় ভাল মনোনিবেশ করতে পারবেন ।,0,"হ্যাঁ, মাশরাফির মতো হওয়া তো খুব সহজ! বিদেশী লীগের ম্যানেজারের কাছে গিয়ে বলবো, ""দাদা, আমি দেশের জন্য খেলতে চাই!"" 😂"
4577,ক্ষমতায় থাকলে অনেক সুন্দর সুন্দর কথা বাহির হয় ।,0,অবশ্যই! ক্ষমতার দৌলতেই তো কবিরা কবিতা লেখে! ক্ষমতার হাতির পিঠে বসে সবাই মাইকেল অ্যাঞ্জেলোর মতো হয়ে যায়।
4579,আল্লাহ তা আলা বলেছেন তুমি মানবমন্ডলীর মধ্যে ইয়াহুদী ও মুশরিকদেরকে মুসলিমদের সাথে অধিক শক্রতা পোষণকারী পাবে ।,0,"ওহ, দারুণ! আল্লাহ তো এত কাজের কথা বললেন, আমরা তো ভাবছিলাম কীভাবে বিরিয়ানির রেসিপি শেয়ার করা যায়!"
4580,তুমি রাতে গিয়ে ভালো করে নৈতিক দায়িত্ব দিয়ে দিও তাহলে সে খুশি হবে,0,"ওহ, নিশ্চয়ই! নৈতিক দায়িত্ব দেওয়া তো এখনকার সবচেয়ে জনপ্রিয় উপহার! ঠিক যেমন মানুষের জন্মদিনে কাঁধে চাঁদ আর হাতে সূর্য দেওয়া হয়!"
4581,আমার মতে বাংলাদেশ ক্রিকেট খেলা বাদ দিক এতো টাকা নষ্ট করার কি দরকার,0,"অবশ্যই, ক্রিকেট বাদ দিয়েই তো আমরা মহান! একদম বাঙালি সংস্কৃতি সংরক্ষণ করতে হবে, তাই না? শুটকি আর মুড়ি ছাড়া কিছুই নয়! 😂"
4582,ভুল কথা কীর্তিমানের মৃত্যু নেই !,0,"অবশ্যই, কীর্তিমানের মৃত্যু নেই, কারণ তিনি তো আমাদের পক্ষে বাঁশি বাজাচ্ছেন!"
