id,Text,Polarity,reply
25606,হাফ লক ডাউনের মতো হাফ প্যান্ট পড়েছো কেন পরী ?,1,"হুম, আপনার মনে হয় তোমার কাছে হাফ মতো প্যান্ট পরে দরকারী ওষুধ আছে?"
25607,যেই না চেহারা নাম রাখছে পেয়ারা,1,হা! শুভ নাম রাখলো পেয়ারা ব্র্যান্ড ম্যানেজার! দেখতেই বলে এতো সান্দর্ভের নাম!
25608,তুমি কোন হরিদাস পাল মানুষ কে দায়িত্ব শেখাচ্ছো,1,"আমি যেদিন হরিদাস পাল হয়ে উঠি, তখন তোমাকে দায়িত্ব শেখাবো।"
25609,পাগলেরা হা হা দিচ্ছে,1,"ওহো হ্যাঁ, আমি তোমার সত্যিকারের নকল হাসি চাই না!"
25610,ওরে কাকু হামবার কানে কানে কি ভালোবাসার কথা কও,1,"হা হা, হামবার কানে কানে ভালোবাসার কথা শুনলে কী অদ্ভুত! মনে হচ্ছে হামবার বাইরের কথাই ভ"
25611,ঊরি বাবা একাই চলে গেলো ঢাল নেই তরোয়াল নেই নিধিরাম সর্দার মেয়ে পাচারকারীদের ধরতে । ওসব ছোটোখাটো পুরস্কার দিয়ে অসম্মান করেন না মোহরকে । ওকে রাষ্ট্রপতি পুরস্কার দিন,1,"আহ! অসম্মান নাকি বিনয়? ঠিক আছে, ওকে রাষ্ট্রপতি পুরস্কার দিতে হবে, কেন না? খুব দরকার"
25612,গভীর সাগরে নিশ্চয়ই অবৈধ শিকারি আস্তানা ঘেঁষে আছে,1,"ওহ হ্যাঁ, গভীর সাগরে এত লোক মিলছে যে নিশ্চয়ই অবৈধ শিকারি খুঁজছে! অবশ্যই কেউ সে"
25613,আরেক পাঠা আইছে মোসাদ্দেক কে নিয়ে ।,1,"ওহ! মোসাদ্দেকের জন্য আরেকটা পাঠা? তাই ভাবলে এই পাঠা নিয়ে যেতে পারেন তো! কেমন হবে, সব"
25617,ধুর মিয়া ! বুড়া একটা বেডা আবার ক্যাপশনে বলে ছোটবেলায়,1,"ওহো হো! আপনি তো সবই জানেন, বললেন বুড়া আছে, এখন ছোটবেলায় ক্যাপশনেও বলবেন? মানে"
25622,কি লাভ এতো টাকা দিয়ে যদি একটা ভালো ক্যামেরা ই না থাকে নিজের ক্লিয়ার পিক তোলার জন্য,1,"আচ্ছা, তোমার পিকটার ক্লিয়ারিটির জন্য তখন তুই কি অপ্রয়োজনীয় টাকা খরচ করেছিলি? শ"
25623,লকডাউনে যখন কোনো কাজ নাই তখন পত্রিকাগুলো পরিমনির কথা ছাপায় আর আমি কমেন্ট করি ।,1,"ওহ, আপনি তো একটা বিজ্ঞানী! পত্রিকা কেমন পারে কাজের অভাবের সময়ে ছাপায়? আমার কাছে একটা"
25624,ও মা গো টুরু লাবববব,1,"হ্যাঁ হ্যাঁ, তোর লাবে সারাদিনের মাস্টারপিস! কত ভালো ছেলে!"
25626,আর একবার বলবো রিপ্লাই দিলে দিবা না দিলে না । আমার ওতো ভালোবাসার শখ নাই ।,1,আচ্ছা না দিলে হবে না! তোমার ভালোবাসার শখ বাঁচার জন্য আমি সম্পূর্ণ নির্বিশেষে দায়ী নই
25627,তাতে দুইটা রিয়েক্ট একসাথে দেয়ার সিস্টেম থাকার দরকার ছিলো,1,"আহা, হয়তো যে কাজটা তোমাকে একটু বেশি কঠিন হতে দিতে পারে। আমারও মনে হয় একটু কমপ"
25628,যেখানে সুপার লীগ বন্ধ হয়ে যায় সেখানে আইপিএল খোলা রাখা বিলাসিতা,1,"আইপিএল খুলতে বিলাসিতা? ওহ হ্যাঁ, আমার মত আইপিএল খুললেই টেলিভিশন বন্ধ হবে এবং জ"
25630,এক জোড়া জুতা অর্ডার দিছিলাম পনের দিন হয় আজও খবর নাই ।,1,"আপনি অনেকদিন ধরে অলস, কাপড়ের জোড়া জুতা নাড়তে গিয়ে মাথা খরচ করছেন। অপেক্ষার সময়ে"
25635,লাল ফুল নীল ফুল সাকিব্বাই বিউটিফুল,1,আমি মনে করি তুমি অবশ্যই অন্ধধ্রষ্ট্রে থাকছে!
25636,ডিম থেরাপির জোর দাবি করছি,1,ওহো! সেরে নিতে পারলেই ডিম থেরাপির চাপ দিতে দাও! আপনাকে সাহায্য করা লাগবে না।
25637,ছাগল দিয়ে কি হাল চাষ হয় ?,1,হাহাহা! ছাগল হাল দেওয়ার আগেই চাষ শেষ হয়ে যায়! আপনার কৃষি জ্ঞান তো বেশ উত্তম!
25640,যারা হেডলাইন এইভাবে লিখে তাদেরকে দাঁড়িয়ে না রেখে বসিয়ে রাখার অপরাধে অপুর সাথে সাকিবরে আবার এক ঘরে রাখা উচিৎ ।,1,"হ্যাঁ, ঠিক আছে, তারা যারা হেডলাইন এইভাবে লিখে তাদের জন্য একটা বিশেষ ঘর রাখা উচিৎ। এতদ"
25642,এমনিতেই আগের দুটো আসার নামগন্ধ নেই তার মাঝে আরেকটা কোথায় রাখবেন এত সিরিয়াল জলসা একটা কাজ করুন এই নতুন তিন টে আমার মাথায় রেখে দিন ।,1,"ভাবতে পারছি, আপনার মাথা খারাপ হয়ে গেছে তাই আরেকটা আসার নামগন্ধ রাখতে পারছে না। তাই চিন"
25647,সাদা চাদ্দুরডা কেউ আর একটু নিচে নামায়া দে রে ।,1,"অবশ্যইইই! একটু নিচে নামায়া দিলে তো আর সাদা চাদ্দুরডা হবে না, স্বাভাবিক আদিবাসী হয়ে"
