id,Text,Polarity,reply
13924,প্রোমোটা জাস্ট অসাধারন । বর্তমান সময়ে দাড়িয়ে এই রকম একটা সিরিয়াল এর দরকার ছিল । এক সাধারণ মেয়ের ক্রিকেটার হয়ে ওঠার গল্প । গল্পটির কনসেপ্ট অসাধারণ ।,0,
13927,কথাগুলো আসলে শতভাগ সত্যি ।,0,
13928,বাংলাদেশের ইস্টাইল শুরু হলো নাকি।,0,
13930,বাংলাদেশের ক্ষেত্রে এইটা কর্মচারী না হয়ে একশ্রেণির ক্যাডার কর্মকর্তা হইলে মোস্ট এপ্রোপিয়েট হয় ।,0,
13931,বাঙালিরে মনে হয় ভাল লাগা থেকে শুরু কইরা প্রেম ভালবাসা এরপর কন্ট্রোভার্সিয়াল ডিভোর্স মিউচুয়াল ডিভোর্স রেস্পেক্ট করা সব একটা কাপলই শিখায় গেল ।,0,
13932,যদি পদক্ষেপ না নেয়া হয় তাহলে ভবিষ্যৎ খারাপ হবে । সময় এখনি পরিচ্ছন্ন পরিবেশ গড়ে তোলা ।,0,
13933,যখন রোগীর অবস্থা খারাপ হয়ে যায় তখন তার আত্মীয় স্বজন বাধ্য হয়ে হাসপাতালে নিয়ে যায় রোগীর নিজ থেকে যেতে চায় না ।,0,
13934,গেট লাগিয়ে কাজ করতে হবে কেন । ভেজাল মাল বানায় নাকি ?,0,
13937,বাংলােদশ থেকে এখন আমরা অনেক বেশি আশা করি এগিয়ে যাও আমরা তোমাদের সাথে আছি।,0,
13938,আপনার হজকে কবুল করুক।,0,
13942,এত মোড় কেন ঘুরাও।,0,
13943,এই বার দিন আপনি প্রকৃতিকে ফাঁকি দিয়েছেন।,0,
13944,মুল ঘটনা টা ছিল চাঁদার টাকা ভাগাভাগি নিয়ে কম বেশি হওয়ায় এ ঘটনা ঘটে ।,0,
13945,আল্লাহ্ তুমি তাদেরকে দয়া করো।,0,
13946,শুভ জন্মদিন মুশি । আগামী দিনগুলো তোমার জীবনে বয়ে আনুক অনেক সুখ আর শান্তি । দাম্পত্য জীবন ভরে উঠুক প্রচুর সুখে । এই শুভদিন ফিরে আসুক বারবার । শুভ জন্মদিন ।,0,
13947,এই সরকার সাধারন মানুষের জন্য ভালো কোন কাজ করেনি সব সিদ্ধান্তের মুলে রয়েছে গরীব আরো গরীব হোক ধনীব্যক্তিরা আরো ধনী হোক।,0,
