id,Text,Polarity,reply
19729,সেই বিরিয়ানির ঘ্রাণ বাংলাদেশে থাকা সাংবাদিকরা পাইয়া ফেলছে ।,1,
19731,পঁচা জিনিসে মাছিরা ভ্যান ভ্যান করবে এটাই স্বাভাবিক,1,
19733,মাসোউদ কে ভালবাসা দিয়েও ঠিক করা গেল না ।,1,
19741,আর আমার বাবার এক কোটি ও নাই তাহলে একবার ভাবেন আমি কি পরিমাণ অর্থ সংকটে আছি !,1,
19742,কেউ চাইলে তার মনের বেল বাজানো জন্য তাকে কল দিতে পারি,1,
19750,এই একবছর যেহেতু খেলার ঝামেলা নাই ! সেহেতু আপনি পেয়াজ চাষে মনযোগী হতে পারেন ভাই ! আপনার চাষে সাফল্য আসলে হয়ত পেয়াজের উইকেট টা আপ্নি ফেলতে পারবেন ! ইতিমধ্যে দুইশো স্কোরে সে মাঠে আছে !,1,
19752,কুবের মাঝি বসুন্ধরার এম ডি দেশ থেকে পালানোর সময় সাথে করে কপিলারে পরী মনি নিয়া গেলো । এগুলো ছাড়া তো তার আবার চলেনা । হায়রে বড়লোক,1,
19753,এতদিন পর আর ইস্যু পাইলেন না । পালগামী,1,
19755,মাঠে ময়দানে সবই তো খোলা তাই পরি ও খুলেছে কিন্ত দোষ এটাই যে ছেলেগুলা খেলতে গিয়াছিল !,1,
19757,এই সাংবাদিককের বোনকে যে মামুনুল হক বিয়ে করে নাই এর জন্য সমবেদনা জ্ঞাপন করছি । আহ ! বেচারা নিজের বোনের বিয়ে নিয়ে একটা শিরোনাম করা থেকে বঞ্চিত হলো ।,1,
19758,গ্রেপ্তার যারা করতে যাবে তাদের করোনা হবে না ?,1,
19760,টাকা বলদের কোনটা দিয়ে আসে বাঈয়া?,1,
19762,এটা গল্প ! দর্শক দের কি আপনারা গরু ছাগল ভাবেন ? কিছু তো বাস্তবতা রাখুন,1,
19768,পৃথিবীতে বসেই যদি উপরে যিনি বসে আছেই তার কাছে কে বেশি প্রিয় তা ঠিক করে দেন তাইলে উপরে যে তিনি আছেন তার কাজটা কি ?,1,
19769,এভাবে কি আর কাবির সিং হতে পারবা সোনা ?,1,
19771,আপনারা টিকা নেওয়ার সময় যেমন করেন মনে হয় কয়েক টনের লট লোহা ডুকাই দিতাছে,1,
19773,ভাই আপনার ক্রিকেট সম্পর্কে জ্ঞ্যান দেখে ব্র্যাডম্যান ও লজ্জা পাবে ।,1,
