id,Text,Polarity,reply
29948,মোহর আর শঙ্খের মিল না করিয়ে যদি তাদের মধ্যে চিড় ধরান তাহলে আপনাদেরকে মাহেন্দ্র সিং ধোনির মতো ছয় মেরে একেবারে মিয়ানমার পাঠিয়ে দেওয়া হবে,1,
29950,ভাই এতকিছু না বলে এটা বল যে আমাদের কাছে জাতীয় দল থেকে আবাহনী ক্লাব বড় তাই মোসাদ্দেক কে আবাহনীর হয়ে খেলতে পাঠিয়েছি,1,
29953,বিদ্যুৎ চলে গেছিলো বাইরে মেঘও করে আছে । আপনার ছবিটা সেই সময়ে টাইমলাইনে এলো । রূপের ঝলকে সারা ঘর আলোয় ভরে গেছে । এবার থেকে রাতে লাইট অফ করে আপনার ছবি দেওয়ালে টাঙিয়ে রাখব । ইলেক্ট্রিক বিল বাঁচিয়ে দেওয়ার জন্য অসংখ্য ধন্যবাদ,1,
29956,তুমি এখনও ব্লুমিং হলে আমার বাপ এখনও বিয়েই করেনি ।,1,
29957,বৃষ্টি  না হলে খাইছিলাম ধরা !,1,
29958,সাংবাদিক লেখাপড়া করে না মনে হয় ওটা সম্ভবত দুই শত টাকা হবে যার কারণে তারা অর্থ সংকটে ভুগছে,1,
29959,শুরু হয়ে গেল ছিময়ীর দ্বিতীয় ঢেউ । এতদিন দেখিয়েছে শ্রীময়ীর উদারতা এখন দেখাবে তার মেয়ের দিতির উদারতার গল্প কি পরিমাণ গাঁজা খেলে একটা নাটকে এরকম ন্যাকামি দেখাতে পারে ।,1,
29961,বুঝলাম না এইটা সাকিব আল হাসানের ফ্যান পেজ না মাশরাফি হ্যাটার্সদের পেজ । মাশরাফির এতো হেটার্স এই দেশে সাকিব ভাইয়ের পেজ না ঘুরলে কেউ বুঝবে না । অসাধারণ । আসলে বিধাতা আমাদের বাঙ্গালী করে রেখেছে মানুষ করে নয় সব হেটার্সদের জন্যই । জাতি হিসেবে আমরা অনন্য । হয়তো এমন হল শেষ বলে চার দরকার পিচে ম্যাশ সাকিব ভক্তরা চাইবে বাংলাদেশ হারুক ম্যাশ এর ব্যাটে জয় মানি না । সেইম ঘটনায় সাকিব ব্যাটে থাকলেও । দারুণ ।,1,
29963,আজ কাকুলীর খাট কিনলে মাহিয়া মাহীর ডিভোর্স দেয়া লাগতো না,1,
29964,দরজা জানালা বন্ধ করে খেলা হবে অন্ধকারে খেলা নাকি গন্ধ করে,1,
29973,তাড়াতাড়ি তিথি রুদ্রিকের বিয়ের ট্র্যাক আনো,1,
29975,অর্ডার নেয়ার পর যদি সে এটাই ভুলে যায় যে সে রেস্টুরেন্টের কর্মী ছিলো তাহলে না খেয়ে ফেরত আসতে হবে ?,1,
29977,সেই মুহূর্ত যখন পাছায় ফোরা উঠার পর ও কোনো অনুষ্ঠানে যেতে হয়,1,
29979,তোমার মুখে নীতিবাক্য মানায় না তুমি নিজে পোশাকে পর্দাশীল হও তার পর লাইফে কথা বলতে এসো ।,1,
29987,আমি আর কি কইতাম ! আমি নির্বাক হয়ে গেছি । স্ক্রুটি টার প্রাণ নাই দেখে আজ । আমি আজ এই স্ক্রুটি টার জায়গায় থাকতে চাই । হিংসে হচ্ছে । ফ্রেন্ড লিস্টের স্পাই গুলার নিউজ ফিডে চলে যাবে এই কমেন্ট । ইজ্জ্বতের ভয়ে লজ্জ্বার ভয়ে চুপ থাকি শুধু ।,1,
29988,দে ভাই আরো তেল দে,1,
29991,আমাদের দেশেও তো প্রতিদিন রাত এগারটা থেকে রাত দুইটা পর্যন্ত আবাসিক এরিয়া দিয়ে জোরে হর্ন দিয়ে গাড়ি চালায় যাই যেন মানুষ যেন ঘুমের মধ্যে মারা না যাই,1,
29992,আপনারা চাপাবাজির জন্য খেলতে পারেন না ।,1,
29995,ওতো বড়ো বলির জায়গাটা আরাম সে মাথা বার করা যাবে আর জবা যেভাবে ধরেছে বলির জায়গাটাকে কী বলে ভুলে যাওয়া আমি মনে স্ব ইচ্ছায় বলি হতে চায়,1,
29998,চারদিকে শুধু পুঁজিবাদ এর গন্ধ পাইতেছি ।,1,
29999,ইসরাইল আর ইন্ডিয়া দোস্ত ? ? ওমাহ তাইলে তো মিলেই । ই তে ইসরাইল ই তে ইন্ডিয়া । চোরে চোরে মাসতুতো ভাই যদিও এরা চোরের থেকে বেশি ।,1,
30001,ছেলের বাপ কি প্রথম আলো,1,
30008,একটা ছেংগা আসতেছে । উঠো উঠো উঠো । ঘাসে শুইসো কেনো ?,1,
30009,বাইশশো দিয়া জিলাপি খামু এমনিও তো কম জিলাপির প্যাঁচ কম না লাইফে,1,
30010,খেলা পারে না খালি বৌ নিয়ে গোরা গোরি ।,1,
30012,নাসিরের ভাগে যে ই কয়টা ডিম পড়বো তা সমান ভাগে ভাগ করে অর্ধেক ভাগ ডিম তোর বেক সাইড দিয়ে দেয়া দরকার,1,
30016,খালী কুম্ভ পুজা করো ।,1,
30019,আহা পরে কি ঘুমিয়ে যাওয়ার আগে ভুল করে ওয়াশ রুমে না যেয়ে বিছানাতে হিসু করেছিলা ।,1,
30020,জাতীয় দলে প্লেয়ার নির্বাচনের জায়গা নয় পাগল মার্কা নির্বাচক জাতীয় লীগে যান,1,
30022,আশ্চর্য এদেরকে কাতুকুতু কে দিলো ?,1,
30025,দশ একক ধরে পঞ্চাশ এর পর আসে ষাট তোমার সাথে ভাঙ্গবো আমি খাট ।,1,
30026,এক বাটি আইসক্রিম পেতে মাত্র একদিন সময় লাগছে । এটা মূলত আমাদের পাঁচ জি স্পিডকে রিপ্রেজেন্ট করতেছে । এটা আমাদের জন্য খুবই আনন্দের সংবাদ ।,1,
30027,ষড়যন্ত্রের জাল ছিঁড়ে বেরোতে যাবে কেন ? উল্টে জুন কে বলবে তুমি আরও বড় ষড়যন্ত্র বানাও আমি সেই জালে ঝাঁপ দেবো । নেকুময়ী সোনা আমার,1,
30030,সাধারণত ভিনি বস মাটিতেই থাকেন তবে হঠাৎ করে দুই ম্যাচের জন্য আকাশে উঠে গিয়েছিলেন,1,
30033,আজ গেটসের টাকা একটু কমে গেছে দেখে ! ! !,1,
30035,সাইফুল ইসলাম তিশান কর্মস্থলে এসি থাকায় শ্রমিক ঘামেনি । সুতরাং নো ঘাম নো মানি,1,
30036,বাংলাদেশ তো শুধু পারে চীনের সাথে ভারতের সামনে বাংলাদেশ বিড়াল ।,1,
30037,বাবার লুঙ্গি বিক্রি করে ওয়াইফাই লাগাইছি এই পোস্টটি দেখার জন্য,1,
30047,আমরা তো আর এরশাদ কাক্কু না ।,1,
