id,Text,Polarity,reply
8642,এই গুলাকে বেয়াদব বলে বাইকার বলে না ।,1,
8645,নিরুপমা কি পারবে পথে এবার নামো সাথী গান গেয়ে মোহিনী ও ঊর্মি কে ডাস্টবিনে ছুঁড়ে ফেলে দিতে ?,1,
8647,ফটো দেখে এটা বুঝলাম যে তোমার হাঁটুতে ক্যালশিয়াম কম,1,
8654,ভাই রে ভাই স্কুলে কোনো ক্যাচাল হইলে ঐদিন যদি এবসেন্টও থাকতাম তাও ক্যাচালের আসামী হইতাম আমি,1,
8655,চারু কে একদম চেনাই যাচ্ছে না ছদ্মবেশে বুঝলে জুলু,1,
8657,আর্জেন্টিনা সমর্থক যারা আছেন সবাইকে বলব এই পোষ্টে রিপোট মারেন । পোষ্ট টি যেন আর না থাকে । সারা বিশ্ব যখন ম্যারাডোনার প্রয়াণে ব্যাথিত উনি তখন আসছে ফ্যাশন শিখাতে ।,1,
8658,ছাগলের মতো লাগছে । পরের বার ভেড়ার মতো হলে ভালো হবে ।,1,
8659,জবার ছেলে বিয়ে করে নাতি নাতনী ও হলো কিন্তু জবা এখনও বুড়ি হলনা জবা অমর নাকি?,1,
8663,মিম তুমি বিয়ে করো না কা ?,1,
8664,একদিন পরিমনি ও বিচারের কাট গোড়ায় দাঁড়াতে হবে হাজারো ছেলের গিটারের তার ছিঁড়েছে পরিমনি,1,
8665,আসলেই কি দরকার ছিল রাজনীতি নামক এত্ত চুন্দর জায়গায় পা রাখার ? এত্ত দিন ভালবাসা বাড়লে ও এখন কেন জানি না ভালবাসাটা কমে যাচ্ছে প্রয়োজন ছিল না কোন,1,
8669,হনুপমার দাঁত এ উঁইপোকা লাগছে,1,
8670,দেশে করোনা রুগীর চেয়ে এরকম ফাউল ফুড ব্লগার এখন সংখ্যায় বেশি । এদেরকে ভ্যাক্সিনেশন এর আওতায় আনা খুব দরকার,1,
8672,গোয়ালের গরু গোবরে মাছি তুমি আমি কাছাকাছি কাদেন্দ্রনাথ ঠাকুর,1,
8673,আমি যার উপর ক্রাশ খাই তারই বিয়ে হয়ে যায় আবার যেই কাপল টারে পছন্দ করি ওইটারই দেখি ডিভোর্স হয়ে যায় । এসব কি ভাই ? এমন কেন হয় ?,1,
8674,উনি এখন পুরো দেশের টক অব দ্যা টাউন । উনাকে নিয়ে পুরো দেশ মাতামাতি করছে আর উনি নিজ গৃহে যোগ ব্যায়াম নিয়ে রিলেক্স টাইম কাটাচ্ছে । হুজুগে বাঙ্গালী,1,
8675,সুন্দর লাগতেছে । এমন থাকলেই তো হয় সবসময় কি সব আজেবাজে অবস্থায় যে থাকো না তুমি?,1,
8677,বুঝছি আপনি পরিষ্কার পরিচ্ছন্ন কর্মী । পরিষ্কার করার পর কিছু ছবি তুলে ভাবসসস নিচ্ছেন ।,1,
8679,"আমরা সবাই জেনে গেছি এ মাসে বিয়ে হবে না, গেসে ফাস হইয়া",1,
8680,ভাল করেছে বলে এত ভাল ভাল কথা যদি উইকেট না পেত এতক্ষনে তার চৌদ্দ গোষ্টি উদ্ধার করে দিত,1,
8681,আমাদের ডক ইয়ার্ডেই তো এর চেয়ে ভাল সরঞ্জামসহ পেট্রোল ভেসেল তৈরি হয় ।,1,
8683,গাজা খাওয়া বাদ দিলে ফিটনেস চলে আসবে,1,
8684,ভুল প্লাটফর্মে গেছিলেন । আপনি সারেগামাপা তে না গিয়ে মিরাক্কেলে গেলে শিওর চ্যাম্পিয়ন হয়ে যেতেন ।,1,
