id,Text,Polarity,reply
17542,ভালোবাসা সোহাগ ভাইয়ের জন্য যার চ্যানেলের জন্য অন্যরকম পাঠশালা ইন্টার জীবনে অসম্ভব সাহায্য মিলছে !,0,
17543,হাতুড়ি সিং ভাল কোচ না সে নাসির বিজয় কে বসিয়ে সৌম্য আর মুসাদ্দেক কে খেলাইছে।,0,
17545,নির্বাচক কমিটিদের শ্রদ্ধা জানাই ।,0,
17546,এদের বিচারের আওতায় আনা উচিৎ।,0,
17547,বসে বসে খাইতে খাইতে তো শরীরের সব তেল চর্বি জমে গিয়ে বিভিন্ন রোগের সুতিকাগার হয়ে যাবে ।,0,
17549,করোনা হাসপাতালে বিনা মূল্যে খাবার দিচ্ছে রেড ক্রিসেন্ট।,0,
17550,এই গরমে তোমায় দেখে একটু ঠান্ডা অনুভব করতেছি ।,0,
17551,সকলকে ঈদের শুভেচ্ছা ঈদ মোবারক সাথে সমগ্র মুসলিম বিশ্বকে এক হবার আহ্বান জানাচ্ছি।,0,
17553,কৃপা বাসু খুব মহান ব্যক্তি । ,0,
17554,হেফাজতকে পুরোপুরি মিটিয়েই তো সমাধানের পথ খুঁজতে হবে।,0,
17555,জিভে পানি চলে আসছে।,0,
17556,এখন কি কেউ মানব বন্ধন করবে না ?,0,
17557,এত সুন্দর সুন্দর রোমান্টিক গল্প থাকতে রবীন্দ্রনাথ কবিগুরু কাজী নজরুল ইসলাম এরা কেন যে এত বড় বড় গল্প লিখেছিল আমি তাই বুঝতে পারলাম না !,0,
17559,ওগো নিরুপমার পরিচালক কে মহিলা না পুরুষ বুঝতে পারছিনা কোন কারনে বিয়ের খরচ দাবী করছে ছেলের বাড়ি বুঝিয়ে বলতে পারবেন পরিচালক মহেদয় উল্টা পাল্টা শুরু করেছেন দেখা শুরু করছিলাম নিরুপমা যতসব গাজাখুরী কহিনী আবীর বাবু ফকির হয়ে গেছে রাস্তায় গিয়ে বসলেই হয় দেখতে শুনতে ভালো আছে আয় ভালো হবে আমি কিন্তু দিবনা ছোটলোক ফকিরকে ভিক্ষা দেইনা মোহনী আবীর শেষমেশ নিরুপমার বাড়িতে যেতে হলো দিয়ে দাও নিরুপমা কারন মধ্যবৃত্ত মানুষগুলো মেরুদন্ডহীন না আর পরিচালক বলছি বাস্তববিকতা নিয়ে আসুন আপনার সিরিয়ালে যা মন চায় তাই দেখাবেন তা দেখবো না,0,
17560,আমি পাই নাই বুবু । আমারটা খাইলো কে ?,0,
17563,এরে জোর করে ধরে সেলিব্রিটি বানানোর কোন দরকার আছে কি ?,0,
17564,তা তো ভালো । ভিনদেশি থাকবে কেন !,0,
17565,ক্যারিয়ারের সবচেয়ে বাজে ফিটনেসে আছে ।,0,
17567,যারা এখানে বাজে কমেন্ট করেছে তাদেরকে আইনের আওতায় আনা উচিৎ ।,0,
17568,মালদ্বীপে হবে এই অনুষ্ঠান।,0,
17569,তোমার চলে যাওয়াটা আমায় মারাত্মক এক ব্যাধিতে ফেলেছে এখন আমার কিছুই ভালোলাগেনা না তোমাকে না পৃথিবী ।,0,
17570,নিষিদ্ধ ক্রিকেট লিগ ও দেশ বিরোধী আপনার সিদ্ধান্তের বিষয় কি আপনার অনুশোচনা হয় ?,0,
17572,তোমাদের শুভেচ্ছা জানানোর জন্য অপেক্ষায় থাকবো নিশ্চয়ই তোমরা সফল হবেই ইনশাআল্লাহ।,0,
17576,টাকায় সকলে বশ হয় ।,0,
17577,দ্বিতীয় ইনিংসে মমিনুলকে ওপেনিংয়ে ব্যাটিং করানো উচিৎ ছিলো ।,0,
17579,ভাই জিম্বাবোয়ে কি সিরিজ জিতেছে বাংলাদেশের সাথে ? দুই হাজার আঠার সিরিজের কথা বলছি ! !,0,
17580,আমি আমার মুক্তি চাই আমার মেয়ের মুক্তি চাই।,0,
17581,ভাই নিজের জন্য তো অনেক খেলছেন এবার দেশের জন্য খেলুন ।,0,
17582,দুই তিন টা দেশ ছাড়া পৃথিবির সব দেশ ই ইজরাইল কে খারাপ এবিং উগ্রজাতি হিসেবে চিনে ।,0,
