id,Text,Polarity,reply
26057,আমি মনে প্রাণে আওয়ামী সমর্থক কিন্তু এই বিষয়টি আমার ভালো লাগলো না । এটা আমার একান্তই অভিমত ।,0,
26058,এটা সেই পাঞ্জাবি না যেটা তুমি কয়েকবার দেখাইছো ?,0,
26059,যে বানান ভুলের কথা দর্শকেরা বলছেন তা আমরা সংশোধন করে দেব লাইভটি শেষ হলে । ধন্যবাদ । আমাদের সঙ্গে থাকুন ।,0,
26061,আমার বাসায় হার্ডবোর্ডের একটা সিঙ্গেল রুম ফাঁকা আছে তাকে বলে দিয়েন অ্যাডভান্স লাগবেনা,0,
26063,উত্তর না দিলে কমেন্ট করিনা আশা করি আপনারাও দিবেন না কারণ মানব অধিকার সবারই আছে । সে যতই বিখ্যাত হোক তা আমি ধার ধারিনা । নায়িকাদের কে শত শত কমেন্ট করা হয় কিন্তু কাউকে উত্তর দিতে দেখিনা । সবাইকে এক সাথে দিলেও তো চলে সেটাও করেনা ?,0,
26065,চাপ পড়েছে সাইজ বেড়েছে,0,
26068,মাশাআল্লাহ অসাধারণ ছবি । সত্যি মনোমুগ্ধকর ছবি,0,
26069,গরুর মাংসের অর্ডার করেছি দুই মাস হয়ে গেল এখনও পেলাম না ।,0,
26070,এ ক্যামন ছবি তোলার ধরন ! খুবই বাজে পরী এমন করে আর ছবি তুলবা না,0,
26072,ছবি লাগবে না । ভিডিও দেখাও,0,
26073,জাজের বিচার দেখে এখনই বুঝা যায় অনুষ্কা না হয় নীহারিকা উইনার হবে । এই দুই জন গাওয়া শুরু করলেই যা করে জাজেজ রা । আর দেবরুপ হতে পারে সেকেন্ড রানারাপ বা রক্তিম । এই চার জন কে নিয়াই আমার ভরসা । বিদীপ্তা কন্ঠ ও জোশ লাগে । আজকের গান টা জোশ ছিল বিদিপ্তার ।,0,
26074,বেসরকারি প্রতিষ্ঠানগুলো খোলা গার্মেন্টস খোলা কল কারখানা শপিংমলগুলো খোলা করোনা শুধু গণপরিবহন আর মসজিদে আছে না ?,0,
26075,আজেন্টাইন সাপোর্টারদের উচিত তাকে একবারের জন্য হলেও মেসির যেকোন একটি ম্যাচ গ্যালারিতে বসে দেখার সুযোগ করে দেয়া ।,0,
26076,টিকার মেধাস্বত্ব তুলে নেয়ার প্রস্তাবে পুতিনের সমর্থন,0,
26077,ভাইয়ের বিগত এক মাস ধরে এই নিউজ শুনতেছি নতুন কিছু থাকলে তাই বলেন,0,
26078,একদম ষোল কোটি মানুষের মনের কথা বলছে,0,
26079,সুপার একজন খেলোয়াড় এগিয়ে নিয়ে যাচ্ছেন বাংলাদেশ কে,0,
26081,বাংলাদেশের প্রথম আলো এর বিরুদ্ধে ।,0,
26083,মস্কো সম্মেলনে রোহিঙ্গা প্রত্যাবাসন দ্রুত করার তাগিদ প্রধানমন্ত্রীর,0,
26087,ডাক্তার ইঞ্জিনিয়ার রাজনৈতিক ব্যক্তি আইনজীবী বক্তব্য সর্বস্ব নেতা ধর্মীয় ব্যক্তি ব্যবসায়ী যেকোন পেশাদার মানুষ হওয়া সোজা । কিন্তু ভালো মানুষ হওয়া কঠিন । আমি নিজেকে এতটা ভালো মানুষ মনে করিনা তবে অনেক অনেক মানুষের চেয়ে হাজার গুণ ভালো আমি !,0,
26089,এস্ট্রাজেনেকার দ্বিতীয় ডোজ নেয়াতে সুস্থ হয়েছেন নতুবা এখনও আইসিইউতে শুয়ে থাকতেন,0,
26090,তবে স্বামী স্ত্রীর জন্য আলাদা সিটের ব্যবস্থা করার দরকার নেই ! দিন শেষে তো আর আলাদা থাকার অপশন নাই,0,
26091,আমি আপনার অনেক বড় ফ্যান,0,
