id,Text,Polarity,reply
0,শুধু মাত্র এই পোস্টে কমেন্ট করার জন্য বাড়ির এক মাত্র ডিম পাড়া ঘোড়া বিক্রি করে এম বি কিনে বসে ছিলাম,1,"ওহো, কি অদ্ভুত ইঞ্জিনিয়ারিং মামা! 🐎"
2,সাথে আছে বুক ভরা চুল ।,1,"ওহো! কত ভালো, সেটা আমার খুশির বিষয়!"
4,ভাই মিথ্যা কথা বইলেন না আপনি ভিপিএন ইউজ করে পোস্ট দিয়েছেন এবং আপনি রঙিন দুনিয়া দেখছেন না । কারণ আপনার ফ্রেম রঙিন হলেও গ্লাসটা কিন্তু কালো । আমি কিন্তু রঙিন দুনিয়ার একজন রঙমিস্ত্রি তাই বিষয়টি এড়িয়ে যেতে পারলাম না ।,1,"ঠিক আছে, রঙিন দুনিয়া দেখতে হবে এবং রঙমিস্ত্রি হতে হবে, আপনার মতন দারুন হতে।"
9,দিঠি আর ডিংকার তো ইদুরের মত দাঁত আছে । ওরা জাল কাটুক,1,তা তো মানুষের জীবনের সবথেকে গুরুত্বপূর্ণ বিষয়!
10,ওদেরকে পানির জাহাজে নেওয়া হোক । তারা বিশেষ বিমান ডিজার্ভ করেনা ।,1,"ঠিক আছে, তারাও চায় পানির জাহাজে কর্তৃপক্ষের সাথে তুলনা করা হবে! 🚢"
11,যারা কমেন্ট লেখেন তারা একটু কমেন্ট ছোট করে বানান শুদ্ধ লেখবেন । কারণ আমরা যারা কমেন্ট পড়তে আসি তাদের অনেক কষ্ট হয় ।,1,অবশ্যই! আপনার কষ্ট আমাদের জানা দরকার নেই। আমরা অসংখ্য শিক্ষিত মানুষ যেদিকে কমেন্ট
19,পরিমনি একজন ওয়ারিওর আমি বিশ্বাস করি ! উনার সাহসিকতার কোনো জবাব নেই উনি যদি স্ট্রাগল না করে বিভিন্ন ক্লাবে যেয়ে মারামারি না করে বসে থাকতেন তাহলে হয়তো আজ উনাকে কেরু খেয়েই দিনাতিপাত করতে হতো কিন্তু উনি তা করেননি উনি যোদ্ধার মতন সাহসিকতার সহিত উনার কমান্ডো বাহিনী নিয়ে বিভিন্ন ক্লাবে হানা দিয়েছেন এবং উনার জন্য বিভিন্ন বৈদেশিক কোমল পানীয় ছিনিয়ে এনেছেন যা উনার একটি সাহসী কার্যক্রম এর ভিতর পরে আমি উনাকে সাধুবাদ জানাই বাংলার ঘরে ঘরে এমন পরী ই তো দরকার !,1,"আমি হয়তো একটু বোধহয়নি, পরিমনি এতদিন কইরো খাইনি তো?"
20,ভাইসাবের কথা হুইন্না মনে হয় গরুর গোস্ত খাইয়া নিজের জীবন টারে শেষ করে দেই ।,1,"ওহো! ঠিক আছে, পশু সদস্যদের কথা কখনো ভুলবেন না। তাঁরা আপনার আত্মীয়দের নয়, কোন"
21,তুমি বুর্জখলিফার থেকেও উঁচু মাপের অধিকারীণী,1,"ওহো, ভালো আলোক! আমি এখন থেকে হাজির হচ্ছি ফ্রিলান্সিং মিউজিকিয়ান।"
22,মন খারাপ হলে মাথায় হাত বুলিয়ে দিবে এমন কিছু কেয়ারিং জ্বিন বা পরী বিক্রয় হবে ।,1,"ওহো, বিপদে আসলেই হাত বুলিয়ে পারলে দাম বাড়বে!"
