id,Text,Polarity,reply
10975,দাদা তুমি হিরো আলোম ডানাকাটা পরি নোবেল চাইলে বাংলাদেশ থেকে চিরোতরে করনা কে বিদায় দিতে পারো কেন যে কাজ টা করছো না ?,1,
10978,বাড়ির পাশে নারিকেল গাছ লম্বা লম্বা পাতা জলু যখন বাশ খায় মনে লাগে ব্যাথা আহা মনে লাগে ব্যাথা,1,
10979,এবার ওষুধের পরিবর্তে নাচ দেখিয়ে রোগী সুস্থ করা হবে । কাজেই মেডিকেল কলেজগুলোতে নাচের প্রশিক্ষণ দেওয়ার জোর দাবি জানাই ।,1,
10985,বাগানে ফুল ফোটে ফুলে থাকে কুড়ি পৃথিবী উল্টাইয়া গেলে ও পরি মনি হবে না বুড়ি,1,
10986,ঠাকুরগাঁও শহরে ঈদের আমেজ চলছে । করোনা থাকুক না থাকুক শপিং থাকবেই হ্যাপী শপিং ডে,1,
10989,ডোজ তোমার ঐ জায়গায় দাও,1,
10991,ভোটে দাড়িয়ে কাকে হারাবে মোদিকে নাকি মমতাদি কে ?,1,
10993,নিরুপমার জন্য ভাঙ্গাবাসা,1,
10995,জয়াপুউউউ ! এক টা ছেংগা আসতেছে । উঠো উঠো উঠো । ঘাসে শুইসো কেনো ?,1,
10996,আর কিছু লাগবে না আফা তিস্তা ডা দেলেই চলবে,1,
11005,তারাতারি সুস্থ হয়ে ফিরে এসো দলের জন্য দেশের জন্য ক্রিকেটের জন্য । আর ঐদিন শিরোনামে দেখলাম তোমার হারিয়ে যাওয়া টিটুয়েন্টি শ্রেষ্ঠত্ত কে যেন কুরিয়ে পেয়েছে তোমাকে খুজছে ফেরত দেওয়ার জন্য !,1,
11007,প্রথম আলোর কজন সাংবাদিককে ওদের সাহায্যে পাঠিয়ে দেওয়া হোক ।,1,
11009,"করোনা ভাইরাসের পরিচিতি নাম করোনা, ডাক নাম ভাইরাস ,উপনাম কভিড ,পিতার নাম চীন, মায়ের নাম ইতালি, জি এফ ভারত ফ্রাস",1,
11010,বেশি পাকলে যা হয় ।,1,
11012,হাত দিয়ে যা ছুই সেটাই বিল্ডিং হয়ে যায় ।,1,
11025,নাসির নামে ছেলে গুলো এমন ক্যা? হ্যাংলা সবগুলি।,1,
